161873.102;161561.344;161120.325;160973.411;160558.601;160340.040;160200.814;160149.823;159837.523;159757.410;159701.413;159761.661;159680.362;159555.476;159686.625;159850.288;159613.428;159607.800;159307.567;159750.175;159439.833;159846.140;160199.073;160777.148;161024.303;161385.841;161635.551;161716.879;161481.632;161308.741;161207.225;161278.619;161007.902;160873.004;160935.995;160978.478;161005.500;161057.126;161328.573;161411.114;161377.727;161671.078;161551.456;161793.440;161977.492;161927.492;162234.223;162468.108;162634.407;163001.207;163294.298;163794.956;164155.703;164608.881;165072.360;165423.250;166099.099;166616.048;166853.570;167491.096;168485.919;169466.138;170436.214;171658.903;172145.450;171861.299;171188.538;170777.950;171242.553;171695.051;173017.723;172758.878;171842.972;170623.339;169953.986;170503.718;172253.348;173184.916;171982.781;171763.838;170892.806;170397.980;171320.806;171821.478;171504.589;171351.871;171106.035;171430.323;171248.178;171407.355;171303.110;171038.258;170454.442;170943.658;170748.609;171022.239;170368.649;171042.709;170579.930;171047.151;170465.966;170424.325;170810.987;171061.317;170522.635;170537.418;170169.469;170349.383;169217.875;170436.385;170536.703;169983.542;169151.075;169125.817;168335.021;168958.112;169001.042;169922.362;169620.819;170478.759;169469.090;169616.952;168162.909;168679.154;168468.197;168650.525;169595.505;169871.128;170052.442;169647.564;168090.102;167485.885;167757.011;169233.773;170424.980;169846.579;167026.602;159593.501;142870.571;118321.026;85129.069;52133.132;26403.793;11013.782;3837.218;1478.466;957.739;699.401;581.605;545.775;547.388;472.270;519.776;667.807;464.989;785.268;461.452;528.098;439.943;444.148;377.347;600.834;583.666;325.382;399.101;493.508;384.089;390.209;316.585;421.189;340.730;335.528;215.860;0.000;0.000;0.000;0.000;0.000;0.000

Samples: 283
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.665;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
317.635;389.630;472.645;378.805;361.645;389.625;377.665;378.650;398.690;354.645;458.690;315.655;393.685;204.645;373.665;378.635;386.645;426.650;388.635;419.640;333.665;371.650;394.645;511.650;412.655;339.635;422.655;328.650;348.655;351.640;350.655;404.660;375.640;434.645;238.620;373.630;218.630;454.660;611.625;364.665;325.650;477.660;237.640;381.640;523.640;333.670;270.640;373.660;330.620;489.645;317.635;254.640;435.640;426.650;350.625;404.655;376.645;475.660;397.620;447.655;366.640;445.645;260.630;449.665;267.635;463.670;465.640;386.675;399.630;395.650;463.650;316.675;360.630;479.645;324.640;502.660;332.650;467.630;295.650;423.655;387.655;392.625;530.650;584.640;473.660;362.640;420.635;488.650;478.630;517.575;540.540;530.555;431.570;640.600;576.560;727.590;483.550;778.605;586.570;819.590;760.570;653.605;896.545;922.590;1211.550;818.595;693.560;368.560;120.565;56.570;20.560;2.560;0.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
799.635;967.630;1181.645;944.805;906.645;968.625;939.665;944.650;992.690;882.645;1137.690;785.655;981.685;512.645;930.665;940.635;960.645;1056.650;971.635;1034.640;829.665;920.650;979.645;1262.650;1025.655;841.635;1045.655;815.650;869.655;862.640;870.655;995.660;926.640;1067.645;593.620;915.630;544.630;1113.660;1492.625;896.665;809.650;1169.660;593.640;937.640;1282.640;819.670;669.640;913.660;809.620;1188.645;781.635;618.640;1062.640;1032.650;857.625;978.655;922.645;1153.660;977.620;1087.655;896.640;1081.645;638.630;1093.665;652.635;1122.670;1125.640;940.675;967.630;958.650;1123.650;762.675;875.630;1159.645;792.640;1212.660;805.650;1127.630;716.650;1021.655;933.655;957.625;1276.650;1404.640;1144.660;873.640;1021.635;1176.650;1151.630;1244.575;1295.540;1275.555;1036.570;1527.600;1381.560;1749.590;1160.550;1871.605;1399.570;1968.590;1814.570;1568.605;2142.545;2200.590;2893.550;1959.595;1658.560;890.560;295.565;145.570;55.560;14.560;7.555;4.580;6.535;4.570;4.565;3.560;4.560;3.570;4.565;3.550;3.590;2.545;2.565;1.555;2.580;2.565;1.545;2.570;3.575;2.565;1.590;1.555;1.550;1.545;2.595;1.570;2.575;1.570;1.580;1.565;1.535;1.565;2.560;1.555;3.575;0.550;1.595;1.560;1.585;2.540;1.585;1.560;1.580;1.545;1.600;1.545;1.570;0.535;0.585;1.555;1.570;1.530;1.570;1.550;1.555;0.545;0.585;1.555;1.550;0.555;0.575;0.555;1.550;1.530;0.555;0.580;1.540
944.635;1144.630;1397.645;1117.805;1075.645;1145.625;1115.665;1115.650;1176.690;1046.645;1349.690;933.655;1166.685;608.645;1101.665;1115.635;1141.645;1254.650;1151.635;1227.640;986.665;1093.650;1163.645;1499.650;1221.655;1001.635;1242.655;969.650;1033.655;1027.640;1037.655;1185.660;1104.640;1272.645;706.620;1092.630;651.630;1327.660;1784.625;1070.665;965.650;1394.660;707.640;1120.640;1532.640;978.670;800.640;1093.660;969.620;1420.645;934.635;739.640;1271.640;1234.650;1025.625;1175.655;1103.645;1383.660;1172.620;1302.655;1073.640;1295.645;766.630;1309.665;782.635;1345.670;1350.640;1128.675;1161.630;1153.650;1350.650;916.675;1049.630;1394.645;950.640;1456.660;966.650;1354.630;861.650;1229.655;1124.655;1152.625;1536.650;1691.640;1378.660;1051.640;1228.635;1412.650;1386.630;1496.575;1558.540;1533.555;1244.570;1837.600;1661.560;2103.590;1394.550;2250.605;1682.570;2364.590;2179.570;1885.605;2578.545;2647.590;3481.550;2358.595;1998.560;1070.560;355.565;173.570;66.560;15.560;9.555;6.580;6.535;4.570;6.565;3.560;4.560;4.570;4.565;2.550;3.590;3.545;2.565;2.555;3.580;1.565;2.545;2.570;3.575;2.565;1.590;1.555;2.550;1.545;3.595;1.570;3.575;2.570;2.580;1.565;1.535;1.565;2.560;1.555;2.575;1.550;1.595;1.560;1.585;1.540;1.585;2.560;1.580;1.545;1.600;2.545;1.570;1.535;1.585;0.555;2.570;1.530;0.570;2.550;0.555;0.545;1.585;1.555;0.550;0.555;0.575;0.555;0.550;2.530;1.555;1.580;1.540
1013.635;1230.630;1501.645;1201.805;1154.645;1230.625;1197.665;1201.650;1263.690;1125.645;1450.690;1002.655;1253.685;652.645;1185.665;1199.635;1229.645;1349.650;1238.635;1319.640;1060.665;1174.650;1249.645;1613.650;1313.655;1075.635;1336.655;1044.650;1109.655;1105.640;1112.655;1275.660;1185.640;1369.645;759.620;1176.630;698.630;1428.660;1919.625;1152.665;1039.650;1503.660;760.640;1205.640;1650.640;1051.670;860.640;1174.660;1042.620;1528.645;1005.635;795.640;1370.640;1331.650;1104.625;1264.655;1187.645;1488.660;1259.620;1402.655;1155.640;1397.645;824.630;1413.665;842.635;1450.670;1456.640;1215.675;1250.630;1239.650;1453.650;986.675;1131.630;1501.645;1023.640;1569.660;1041.650;1460.630;927.650;1325.655;1210.655;1239.625;1655.650;1821.640;1485.660;1133.640;1324.635;1522.650;1492.630;1612.575;1680.540;1655.555;1340.570;1983.600;1792.560;2267.590;1501.550;2425.605;1815.570;2548.590;2347.570;2032.605;2779.545;2857.590;3753.550;2551.595;2165.560;1161.560;384.565;189.570;71.560;16.560;8.555;4.580;6.535;4.570;5.565;3.560;4.560;4.570;4.565;3.550;3.590;2.545;2.565;2.555;2.580;2.565;2.545;3.570;3.575;3.565;1.590;2.555;2.550;1.545;3.595;1.570;3.575;1.570;1.580;2.565;1.535;1.565;1.560;0.555;2.575;1.550;1.595;1.560;1.585;1.540;1.585;2.560;1.580;2.545;1.600;2.545;1.570;1.535;1.585;1.555;2.570;1.530;1.570;2.550;1.555;1.545;1.585;1.555;0.550;1.555;1.575;0.555;1.550;1.530;0.555;1.580;1.540
1021.635;1238.630;1513.645;1210.805;1162.645;1240.625;1205.665;1209.650;1273.690;1130.645;1461.690;1009.655;1263.685;657.645;1194.665;1209.635;1235.645;1359.650;1247.635;1330.640;1065.665;1183.650;1258.645;1625.650;1324.655;1084.635;1347.655;1052.650;1119.655;1115.640;1120.655;1284.660;1195.640;1378.645;765.620;1183.630;703.630;1437.660;1932.625;1159.665;1042.650;1512.660;765.640;1212.640;1659.640;1059.670;864.640;1184.660;1049.620;1540.645;1012.635;802.640;1378.640;1340.650;1111.625;1273.655;1196.645;1499.660;1267.620;1411.655;1164.640;1405.645;829.630;1421.665;848.635;1460.670;1465.640;1222.675;1258.630;1249.650;1462.650;995.675;1139.630;1510.645;1031.640;1579.660;1049.650;1469.630;934.650;1332.655;1217.655;1247.625;1665.650;1832.640;1494.660;1139.640;1329.635;1532.650;1501.630;1622.575;1691.540;1664.555;1348.570;1996.600;1802.560;2280.590;1511.550;2439.605;1827.570;2561.590;2363.570;2043.605;2797.545;2873.590;3778.550;2568.595;2179.560;1171.560;389.565;189.570;72.560;17.560;9.555;6.580;6.535;4.570;6.565;4.560;5.560;4.570;4.565;3.550;4.590;3.545;2.565;2.555;3.580;2.565;2.545;2.570;4.575;2.565;1.590;1.555;2.550;1.545;2.595;1.570;3.575;1.570;2.580;2.565;1.535;2.565;2.560;1.555;3.575;1.550;1.595;2.560;1.585;1.540;1.585;1.560;2.580;1.545;1.600;2.545;1.570;0.535;1.585;1.555;2.570;1.530;0.570;2.550;0.555;0.545;1.585;1.555;1.550;0.555;0.575;0.555;1.550;1.530;1.555;1.580;1.540
57.635;73.630;85.645;70.805;66.645;72.625;67.665;71.650;72.690;64.645;81.690;56.655;67.685;41.645;65.665;69.635;66.645;77.650;69.635;74.640;58.665;67.650;68.645;90.650;73.655;62.635;72.655;60.650;61.655;62.640;60.655;71.660;63.640;77.645;41.620;63.630;37.630;80.660;100.625;64.665;57.650;81.660;42.640;67.640;87.640;58.670;44.640;64.660;53.620;82.645;50.635;42.640;69.640;70.650;56.625;68.655;60.645;76.660;66.620;75.655;58.640;74.645;45.630;74.665;43.635;74.670;73.640;61.675;64.630;66.650;73.650;50.675;57.630;78.645;51.640;81.660;56.650;73.630;49.650;67.655;63.655;65.625;84.650;90.640;76.660;57.640;69.635;75.650;78.630;80.575;86.540;82.555;69.570;99.600;91.560;111.590;77.550;120.605;93.570;125.590;120.570;102.605;137.545;138.590;181.550;122.595;105.560;55.560;21.565;10.570;5.560;2.560;3.555;1.580;2.535;0.570;1.565;0.560;1.560;0.570;1.565;0.550;1.590;0.545;0.565;0.555;0.000;0.565;0.000;0.570;0.575;1.565;0.590;0.555;0.000;0.000;1.595;0.000;0.575;0.570;0.000;0.000;0.535;0.000;0.560;0.555;0.575;0.550;0.595;0.000;0.000;0.540;0.000;1.560;0.000;0.545;0.000;0.545;0.570;0.535;0.585;0.000;1.570;0.530;0.000;0.550;0.555;0.545;0.000;0.555;0.000;0.555;0.000;0.555;0.000;0.000;0.000;0.580;0.540
0.635;1.630;1.645;0.805;0.645;0.625;0.000;0.650;0.690;0.000;0.690;0.000;0.000;1.645;0.665;0.635;0.000;1.650;0.635;0.000;0.000;1.650;0.000;0.650;0.655;1.635;0.000;0.650;0.655;0.000;0.000;1.660;0.000;1.645;0.000;0.000;0.630;0.660;0.000;0.665;0.000;1.660;0.640;0.640;0.640;0.670;0.640;0.660;0.620;1.645;0.000;0.640;0.640;0.000;0.625;1.655;0.645;0.660;1.620;1.655;0.000;1.645;0.630;1.665;0.000;0.670;0.640;0.675;0.000;1.650;0.000;0.675;0.000;1.645;0.000;1.660;0.650;0.000;1.650;0.000;0.655;0.625;0.650;0.640;0.660;0.640;1.635;0.650;1.630;0.000;1.540;0.555;1.570;0.600;0.560;1.590;1.550;1.605;0.570;0.000;0.570;0.605;0.545;0.000;0.550;0.000;0.000;0.000;0.565;0.570;0.000;0.000;0.000;0.000;0.535;0.000;0.000;0.560;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.540
0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.685;0.645;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.650;0.000;0.640;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.640;0.000;0.640;0.670;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.645;0.630;0.665;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.660;0.650;0.000;0.000;0.000;0.655;0.000;0.650;0.000;0.660;0.000;0.635;0.000;0.630;0.000;0.540;0.000;0.000;0.000;0.560;0.000;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.550;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
69.635;82.630;102.645;80.805;77.645;81.625;80.665;78.650;83.690;73.645;95.690;65.655;82.685;41.645;78.665;76.635;80.645;87.650;80.635;85.640;69.665;75.650;81.645;102.650;84.655;68.635;86.655;65.650;71.655;68.640;71.655;80.660;75.640;86.645;48.620;73.630;44.630;89.660;120.625;70.665;64.650;92.660;47.640;74.640;102.640;65.670;53.640;73.660;64.620;93.645;62.635;47.640;85.640;80.650;67.625;76.655;74.645;90.660;77.620;85.655;70.640;84.645;49.630;85.665;50.635;88.670;88.640;72.675;75.630;74.650;88.650;59.675;68.630;90.645;61.640;95.660;62.650;88.630;56.650;80.655;73.655;75.625;101.650;112.640;91.660;69.640;83.635;94.650;92.630;102.575;106.540;106.555;87.570;129.600;120.560;158.590;106.550;183.605;139.570;202.590;175.570;129.605;131.545;84.590;63.550;22.595;8.560;1.560;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
936.635;1139.630;1385.645;1107.805;1064.645;1138.625;1104.665;1109.650;1165.690;1038.645;1339.690;926.655;1158.685;603.645;1096.665;1109.635;1136.645;1248.650;1147.635;1223.640;980.665;1087.650;1156.645;1493.650;1215.655;997.635;1239.655;964.650;1023.655;1023.640;1027.655;1178.660;1099.640;1269.645;703.620;1092.630;646.630;1323.660;1783.625;1069.665;961.650;1396.660;704.640;1120.640;1533.640;978.670;798.640;1093.660;970.620;1427.645;937.635;742.640;1274.640;1243.650;1029.625;1180.655;1109.645;1392.660;1176.620;1313.655;1082.640;1307.645;771.630;1323.665;790.635;1362.670;1369.640;1144.675;1177.630;1168.650;1371.650;932.675;1071.630;1423.645;969.640;1493.660;993.650;1395.630;888.650;1270.655;1163.655;1192.625;1600.650;1768.640;1443.660;1107.640;1297.635;1502.650;1483.630;1613.575;1695.540;1684.555;1383.570;2079.600;1913.560;2485.590;1702.550;2861.605;2231.570;3181.590;2795.570;2064.605;2103.545;1389.590;1029.550;360.595;146.560;37.560;9.565;4.570;4.560;3.560;5.555;2.580;3.535;2.570;3.565;2.560;2.560;2.570;2.565;1.550;2.590;2.545;1.565;1.555;2.580;1.565;1.545;2.570;2.575;1.565;0.590;0.555;0.550;0.545;2.595;0.570;1.575;0.570;1.580;1.565;1.535;0.565;2.560;0.555;2.575;1.550;1.595;0.560;0.585;0.540;0.585;1.560;0.580;0.545;1.600;1.545;1.570;1.535;1.585;0.555;1.570;1.530;0.570;1.550;0.555;0.545;0.585;0.555;0.550;0.555;0.575;0.555;0.550;1.530;0.555;0.580;0.540
980.635;1188.630;1451.645;1159.805;1112.645;1187.625;1155.665;1156.650;1219.690;1084.645;1402.690;971.655;1212.685;632.645;1145.665;1160.635;1186.645;1305.650;1197.635;1276.640;1025.665;1139.650;1210.645;1564.650;1270.655;1044.635;1294.655;1008.650;1071.655;1068.640;1075.655;1233.660;1148.640;1327.645;735.620;1138.630;676.630;1385.660;1863.625;1118.665;1008.650;1459.660;738.640;1172.640;1604.640;1025.670;837.640;1144.660;1016.620;1492.645;980.635;776.640;1333.640;1298.650;1078.625;1236.655;1159.645;1457.660;1231.620;1371.655;1133.640;1370.645;808.630;1384.665;826.635;1425.670;1432.640;1194.675;1230.630;1223.650;1433.650;975.675;1117.630;1486.645;1016.640;1558.660;1039.650;1457.630;928.650;1327.655;1216.655;1249.625;1672.650;1847.640;1510.660;1157.640;1356.635;1571.650;1548.630;1686.575;1772.540;1761.555;1444.570;2172.600;2001.560;2597.590;1779.550;2994.605;2330.570;3326.590;2919.570;2156.605;2195.545;1448.590;1073.550;378.595;155.560;40.560;10.565;6.570;5.560;5.560;6.555;4.580;6.535;3.570;5.565;2.560;4.560;3.570;3.565;2.550;3.590;2.545;2.565;1.555;2.580;1.565;1.545;1.570;3.575;2.565;2.590;2.555;2.550;1.545;2.595;1.570;3.575;2.570;1.580;1.565;1.535;1.565;1.560;1.555;2.575;1.550;1.595;1.560;2.585;1.540;1.585;2.560;1.580;1.545;1.600;1.545;1.570;0.535;0.585;1.555;2.570;0.530;0.570;1.550;1.555;1.545;1.585;1.555;0.550;1.555;0.575;1.555;0.550;0.530;0.555;0.580;1.540
