1739.635;2111.630;2575.645;2057.805;1976.645;2110.625;2052.665;2059.650;2169.690;1929.645;2491.690;1718.655;2149.685;1119.645;2037.665;2051.635;2103.645;2314.650;2122.635;2258.640;1814.665;2011.650;2136.645;2752.650;2239.655;1836.635;2281.655;1777.650;1888.655;1888.640;1899.655;2172.660;2027.640;2339.645;1301.620;2006.630;1193.630;2435.660;3277.625;1962.665;1765.650;2561.660;1295.640;2049.640;2806.640;1791.670;1463.640;1996.660;1771.620;2596.645;1707.635;1349.640;2318.640;2252.650;1868.625;2136.655;2004.645;2510.660;2120.620;2358.655;1943.640;2344.645;1379.630;2362.665;1409.635;2418.670;2425.640;2020.675;2074.630;2056.650;2403.650;1628.675;1863.630;2466.645;1677.640;2562.660;1693.650;2365.630;1498.650;2128.655;1939.655;1974.625;2623.650;2872.640;2328.660;1767.640;2051.635;2342.650;2277.630;2438.575;2515.540;2449.555;1963.570;2852.600;2536.560;3137.590;2036.550;3179.605;2297.570;3067.590;2675.570;2161.605;2785.545;2818.590;3992.550;3296.595;4013.560;3720.560;2615.565;3446.570;4363.560;3267.560;4118.555;3456.580;3567.535;3454.570;3852.565;2979.560;2123.560;2208.570;1021.565;534.550;155.590;64.545;19.565;7.555;6.580;5.565;5.545;6.570;8.575;6.565;3.590;4.555;6.550;4.545;7.595;4.570;6.575;5.570;5.580;5.565;4.535;4.565;6.560;4.555;6.575;4.550;5.595;4.560;4.585;4.540;4.585;5.560;4.580;4.545;4.600;5.545;4.570;4.535;4.585;3.555;5.570;3.530;2.570;4.550;3.555;3.545;3.585;4.555;2.550;2.555;2.575;2.555;3.550;3.530;2.555;3.580;4.540
1742.635;2112.630;2581.645;2060.805;1978.645;2115.625;2057.665;2058.650;2169.690;1933.645;2493.690;1720.655;2153.685;1122.645;2039.665;2056.635;2106.645;2314.650;2126.635;2262.640;1814.665;2013.650;2140.645;2756.650;2245.655;1837.635;2284.655;1778.650;1895.655;1888.640;1903.655;2174.660;2030.640;2346.645;1303.620;2008.630;1194.630;2439.660;3282.625;1964.665;1769.650;2564.660;1296.640;2053.640;2807.640;1790.670;1464.640;1998.660;1771.620;2597.645;1707.635;1351.640;2319.640;2256.650;1871.625;2137.655;2006.645;2513.660;2121.620;2362.655;1945.640;2345.645;1381.630;2364.665;1410.635;2420.670;2429.640;2021.675;2076.630;2060.650;2406.650;1630.675;1865.630;2470.645;1680.640;2567.660;1696.650;2365.630;1499.650;2131.655;1940.655;1976.625;2629.650;2875.640;2329.660;1768.640;2051.635;2344.650;2278.630;2441.575;2517.540;2450.555;1960.570;2859.600;2537.560;3137.590;2037.550;3181.605;2298.570;3068.590;2676.570;2160.605;2788.545;2818.590;3995.550;3298.595;4017.560;3724.560;2615.565;3447.570;4368.560;3269.560;4122.555;3460.580;3571.535;3459.570;3858.565;2984.560;2125.560;2214.570;1022.565;535.550;155.590;64.545;19.565;8.555;7.580;6.565;6.545;7.570;8.575;7.565;4.590;5.555;7.550;4.545;8.595;5.570;7.575;5.570;5.580;5.565;4.535;5.565;6.560;4.555;7.575;4.550;4.595;4.560;4.585;5.540;5.585;6.560;4.580;5.545;4.600;5.545;4.570;3.535;4.585;3.555;5.570;4.530;4.570;6.550;4.555;2.545;4.585;3.555;3.550;3.555;3.575;3.555;3.550;4.530;3.555;3.580;4.540
1737.635;2106.630;2568.645;2053.805;1969.645;2106.625;2051.665;2052.650;2162.690;1924.645;2482.690;1715.655;2145.685;1118.645;2031.665;2047.635;2100.645;2305.650;2118.635;2254.640;1808.665;2006.650;2133.645;2746.650;2235.655;1834.635;2276.655;1772.650;1885.655;1882.640;1897.655;2169.660;2022.640;2334.645;1295.620;1999.630;1190.630;2431.660;3267.625;1956.665;1763.650;2555.660;1290.640;2042.640;2796.640;1785.670;1459.640;1990.660;1768.620;2589.645;1702.635;1345.640;2312.640;2248.650;1861.625;2128.655;2000.645;2505.660;2112.620;2352.655;1937.640;2336.645;1376.630;2357.665;1403.635;2416.670;2419.640;2015.675;2069.630;2051.650;2398.650;1625.675;1858.630;2460.645;1673.640;2558.660;1688.650;2358.630;1494.650;2123.655;1934.655;1968.625;2615.650;2867.640;2323.660;1761.640;2044.635;2336.650;2271.630;2432.575;2508.540;2440.555;1957.570;2846.600;2525.560;3128.590;2030.550;3169.605;2290.570;3055.590;2664.570;2154.605;2774.545;2806.590;3977.550;3281.595;3995.560;3706.560;2608.565;3438.570;4356.560;3260.560;4113.555;3454.580;3567.535;3456.570;3855.565;2982.560;2127.560;2213.570;1020.565;533.550;155.590;64.545;19.565;7.555;7.580;5.565;6.545;7.570;8.575;7.565;4.590;4.555;5.550;3.545;7.595;3.570;7.575;4.570;4.580;5.565;3.535;4.565;5.560;4.555;7.575;4.550;4.595;4.560;4.585;4.540;3.585;4.560;4.580;4.545;3.600;5.545;3.570;3.535;3.585;3.555;6.570;4.530;2.570;4.550;2.555;3.545;2.585;4.555;2.550;2.555;2.575;2.555;3.550;3.530;2.555;3.580;3.540
1522.635;1857.630;2258.645;1803.805;1731.645;1853.625;1800.665;1809.650;1901.690;1696.645;2182.690;1511.655;1885.685;988.645;1784.665;1807.635;1842.645;2031.650;1861.635;1986.640;1587.665;1769.650;1869.645;2417.650;1965.655;1614.635;1998.655;1564.650;1654.655;1665.640;1663.655;1911.660;1773.640;2058.645;1141.620;1762.630;1050.630;2144.660;2875.625;1724.665;1552.650;2247.660;1139.640;1799.640;2462.640;1573.670;1283.640;1758.660;1554.620;2282.645;1495.635;1191.640;2031.640;1985.650;1638.625;1881.655;1754.645;2207.660;1858.620;2072.655;1703.640;2058.645;1215.630;2071.665;1240.635;2123.670;2134.640;1772.675;1822.630;1806.650;2109.650;1431.675;1636.630;2164.645;1473.640;2252.660;1489.650;2075.630;1316.650;1868.655;1702.655;1732.625;2301.650;2523.640;2037.660;1555.640;1793.635;2054.650;2001.630;2137.575;2207.540;2147.555;1723.570;2508.600;2225.560;2745.590;1788.550;2783.605;2015.570;2681.590;2342.570;1891.605;2435.545;2463.590;3482.550;2875.595;3501.560;3240.560;2287.565;3013.570;3820.560;2866.560;3617.555;3047.580;3134.535;3066.570;3413.565;2658.560;1883.560;1969.570;905.565;477.550;138.590;58.545;18.565;8.555;7.580;5.565;4.545;6.570;8.575;6.565;3.590;4.555;6.550;3.545;7.595;4.570;7.575;5.570;5.580;5.565;4.535;5.565;5.560;3.555;7.575;3.550;4.595;4.560;3.585;4.540;4.585;5.560;4.580;4.545;3.600;5.545;4.570;3.535;4.585;2.555;5.570;3.530;2.570;5.550;2.555;2.545;3.585;3.555;2.550;2.555;1.575;2.555;2.550;4.530;2.555;3.580;4.540
1283.635;1556.630;1897.645;1517.805;1457.645;1553.625;1508.665;1514.650;1592.690;1414.645;1827.690;1259.655;1575.685;823.645;1490.665;1503.635;1539.645;1692.650;1557.635;1654.640;1325.665;1470.650;1564.645;2011.650;1639.655;1343.635;1667.655;1299.650;1383.655;1376.640;1388.655;1586.660;1480.640;1707.645;949.620;1463.630;869.630;1775.660;2389.625;1431.665;1289.650;1865.660;945.640;1490.640;2041.640;1302.670;1063.640;1450.660;1288.620;1885.645;1243.635;978.640;1682.640;1633.650;1354.625;1552.655;1453.645;1822.660;1540.620;1711.655;1409.640;1701.645;1005.630;1716.665;1021.635;1753.670;1760.640;1464.675;1505.630;1493.650;1744.650;1180.675;1353.630;1790.645;1217.640;1860.660;1230.650;1716.630;1087.650;1544.655;1407.655;1437.625;1903.650;2084.640;1691.660;1283.640;1490.635;1700.650;1655.630;1773.575;1830.540;1782.555;1429.570;2077.600;1846.560;2287.590;1485.550;2323.605;1676.570;2242.590;1958.570;1585.605;2047.545;2071.590;2942.550;2431.595;2962.560;2745.560;1923.565;2523.570;3175.560;2367.560;2971.555;2477.580;2538.535;2433.570;2693.565;2067.560;1469.560;1524.570;705.565;370.550;108.590;45.545;14.565;5.555;6.580;3.565;4.545;5.570;7.575;5.565;2.590;3.555;4.550;2.545;5.595;2.570;6.575;3.570;3.580;3.565;1.535;2.565;4.560;2.555;5.575;2.550;3.595;3.560;3.585;3.540;2.585;3.560;2.580;2.545;2.600;3.545;2.570;1.535;2.585;1.555;3.570;3.530;1.570;3.550;1.555;0.545;1.585;2.555;1.550;1.555;1.575;0.555;2.550;2.530;1.555;1.580;3.540
1597.635;1930.630;2362.645;1886.805;1816.645;1935.625;1886.665;1886.650;1988.690;1768.645;2282.690;1576.655;1971.685;1026.645;1868.665;1881.635;1930.645;2115.650;1949.635;2066.640;1663.665;1839.650;1960.645;2515.650;2054.655;1681.635;2093.655;1626.650;1733.655;1721.640;1744.655;1986.660;1859.640;2140.645;1191.620;1835.630;1091.630;2223.660;2997.625;1793.665;1620.650;2338.660;1185.640;1873.640;2565.640;1635.670;1339.640;1821.660;1618.620;2367.645;1561.635;1227.640;2118.640;2050.650;1706.625;1944.655;1832.645;2286.660;1938.620;2147.655;1774.640;2137.645;1259.630;2154.665;1282.635;2205.670;2210.640;1841.675;1889.630;1872.650;2192.650;1482.675;1697.630;2243.645;1528.640;2329.660;1538.650;2150.630;1361.650;1936.655;1759.655;1799.625;2383.650;2609.640;2118.660;1602.640;1866.635;2128.650;2063.630;2219.575;2280.540;2224.555;1780.570;2584.600;2295.560;2848.590;1843.550;2883.605;2074.570;2779.590;2417.570;1957.605;2517.545;2545.590;3606.550;2974.595;3613.560;3363.560;2360.565;3114.570;3949.560;2958.560;3740.555;3139.580;3257.535;3149.570;3535.565;2727.560;1956.560;2029.570;940.565;492.550;143.590;58.545;18.565;7.555;6.580;5.565;5.545;6.570;7.575;6.565;3.590;4.555;5.550;4.545;7.595;3.570;6.575;4.570;5.580;5.565;4.535;5.565;5.560;4.555;6.575;3.550;3.595;3.560;3.585;4.540;3.585;4.560;3.580;4.545;4.600;5.545;3.570;3.535;3.585;3.555;5.570;3.530;2.570;5.550;3.555;3.545;3.585;3.555;2.550;2.555;2.575;2.555;2.550;4.530;2.555;2.580;3.540
1726.635;2092.630;2556.645;2040.805;1961.645;2094.625;2039.665;2040.650;2151.690;1913.645;2470.690;1705.655;2132.685;1111.645;2018.665;2040.635;2089.645;2294.650;2106.635;2240.640;1799.665;1996.650;2120.645;2730.650;2223.655;1824.635;2261.655;1761.650;1875.655;1870.640;1886.655;2155.660;2011.640;2321.645;1290.620;1990.630;1184.630;2416.660;3250.625;1947.665;1753.650;2537.660;1285.640;2029.640;2781.640;1774.670;1451.640;1981.660;1756.620;2578.645;1693.635;1337.640;2299.640;2232.650;1852.625;2117.655;1986.645;2489.660;2103.620;2339.655;1929.640;2323.645;1369.630;2341.665;1396.635;2400.670;2404.640;2002.675;2060.630;2038.650;2384.650;1615.675;1849.630;2447.645;1664.640;2541.660;1679.650;2344.630;1486.650;2112.655;1921.655;1959.625;2601.650;2847.640;2308.660;1752.640;2033.635;2319.650;2258.630;2420.575;2492.540;2427.555;1944.570;2828.600;2510.560;3109.590;2018.550;3151.605;2275.570;3036.590;2649.570;2142.605;2758.545;2788.590;3951.550;3261.595;3966.560;3679.560;2589.565;3415.570;4327.560;3243.560;4093.555;3438.580;3551.535;3441.570;3844.565;2975.560;2121.560;2208.570;1019.565;534.550;154.590;64.545;18.565;7.555;6.580;5.565;5.545;6.570;8.575;6.565;4.590;4.555;4.550;3.545;7.595;4.570;7.575;4.570;4.580;5.565;4.535;4.565;5.560;3.555;6.575;4.550;4.595;4.560;4.585;3.540;4.585;5.560;4.580;4.545;3.600;5.545;3.570;3.535;4.585;3.555;5.570;3.530;3.570;4.550;2.555;2.545;2.585;3.555;3.550;3.555;2.575;2.555;3.550;3.530;2.555;3.580;4.540
1742.635;2116.630;2582.645;2064.805;1985.645;2117.625;2059.665;2063.650;2174.690;1934.645;2495.690;1724.655;2155.685;1123.645;2041.665;2057.635;2109.645;2315.650;2130.635;2267.640;1817.665;2015.650;2143.645;2761.650;2247.655;1842.635;2289.655;1781.650;1896.655;1891.640;1905.655;2178.660;2032.640;2347.645;1303.620;2012.630;1197.630;2442.660;3289.625;1968.665;1775.650;2568.660;1297.640;2053.640;2814.640;1794.670;1467.640;2000.660;1774.620;2603.645;1712.635;1352.640;2324.640;2256.650;1872.625;2141.655;2011.645;2517.660;2125.620;2363.655;1946.640;2350.645;1384.630;2368.665;1411.635;2425.670;2434.640;2027.675;2079.630;2061.650;2411.650;1634.675;1868.630;2472.645;1682.640;2569.660;1697.650;2372.630;1500.650;2134.655;1942.655;1979.625;2628.650;2884.640;2335.660;1770.640;2053.635;2347.650;2283.630;2447.575;2520.540;2453.555;1965.570;2861.600;2539.560;3143.590;2037.550;3187.605;2300.570;3072.590;2677.570;2166.605;2791.545;2821.590;3997.550;3302.595;4019.560;3727.560;2619.565;3453.570;4373.560;3273.560;4127.555;3463.580;3576.535;3464.570;3863.565;2990.560;2132.560;2217.570;1023.565;537.550;155.590;64.545;19.565;8.555;7.580;5.565;5.545;7.570;8.575;6.565;3.590;5.555;6.550;4.545;7.595;4.570;7.575;5.570;5.580;5.565;3.535;4.565;5.560;4.555;7.575;3.550;5.595;4.560;4.585;4.540;4.585;4.560;3.580;4.545;3.600;5.545;4.570;3.535;3.585;3.555;5.570;4.530;2.570;5.550;3.555;2.545;3.585;3.555;2.550;2.555;2.575;2.555;2.550;3.530;2.555;3.580;3.540
1734.635;2104.630;2567.645;2049.805;1971.645;2104.625;2048.665;2053.650;2161.690;1924.645;2480.690;1714.655;2144.685;1117.645;2029.665;2048.635;2096.645;2303.650;2116.635;2252.640;1807.665;2006.650;2133.645;2742.650;2235.655;1833.635;2276.655;1771.650;1884.655;1882.640;1893.655;2167.660;2023.640;2332.645;1296.620;2000.630;1190.630;2431.660;3267.625;1955.665;1762.650;2554.660;1291.640;2041.640;2794.640;1785.670;1458.640;1990.660;1767.620;2588.645;1699.635;1345.640;2310.640;2246.650;1862.625;2130.655;1998.645;2502.660;2115.620;2350.655;1937.640;2337.645;1377.630;2352.665;1404.635;2412.670;2419.640;2014.675;2070.630;2049.650;2396.650;1624.675;1855.630;2457.645;1673.640;2556.660;1688.650;2358.630;1492.650;2123.655;1930.655;1967.625;2615.650;2863.640;2319.660;1761.640;2042.635;2335.650;2271.630;2432.575;2507.540;2440.555;1955.570;2846.600;2527.560;3127.590;2027.550;3168.605;2289.570;3056.590;2661.570;2152.605;2774.545;2807.590;3976.550;3284.595;3997.560;3706.560;2603.565;3433.570;4351.560;3255.560;4101.555;3448.580;3556.535;3445.570;3841.565;2973.560;2117.560;2204.570;1015.565;533.550;154.590;63.545;19.565;7.555;6.580;5.565;6.545;6.570;7.575;7.565;4.590;4.555;5.550;3.545;6.595;4.570;7.575;5.570;5.580;4.565;4.535;4.565;5.560;4.555;7.575;4.550;4.595;3.560;4.585;4.540;3.585;5.560;4.580;4.545;4.600;4.545;3.570;3.535;3.585;2.555;5.570;3.530;3.570;4.550;2.555;2.545;3.585;4.555;2.550;2.555;2.575;2.555;3.550;3.530;2.555;3.580;4.540
1733.635;2100.630;2562.645;2050.805;1969.645;2101.625;2046.665;2051.650;2159.690;1922.645;2478.690;1713.655;2144.685;1116.645;2026.665;2046.635;2094.645;2301.650;2114.635;2251.640;1806.665;2001.650;2133.645;2741.650;2233.655;1830.635;2274.655;1770.650;1884.655;1879.640;1892.655;2165.660;2019.640;2331.645;1295.620;1997.630;1189.630;2427.660;3265.625;1955.665;1760.650;2551.660;1291.640;2039.640;2797.640;1783.670;1456.640;1988.660;1765.620;2584.645;1701.635;1344.640;2309.640;2243.650;1860.625;2126.655;1997.645;2502.660;2109.620;2348.655;1935.640;2332.645;1375.630;2351.665;1403.635;2408.670;2419.640;2012.675;2066.630;2045.650;2391.650;1623.675;1857.630;2457.645;1671.640;2553.660;1686.650;2354.630;1491.650;2121.655;1931.655;1966.625;2614.650;2862.640;2318.660;1760.640;2041.635;2332.650;2268.630;2430.575;2504.540;2440.555;1952.570;2841.600;2525.560;3126.590;2026.550;3162.605;2287.570;3050.590;2661.570;2152.605;2772.545;2806.590;3971.550;3281.595;3994.560;3703.560;2601.565;3431.570;4345.560;3252.560;4102.555;3443.580;3552.535;3442.570;3838.565;2968.560;2117.560;2202.570;1016.565;532.550;154.590;64.545;19.565;8.555;7.580;5.565;5.545;7.570;8.575;7.565;4.590;5.555;6.550;4.545;8.595;4.570;7.575;5.570;5.580;5.565;4.535;5.565;5.560;3.555;6.575;4.550;4.595;5.560;4.585;4.540;5.585;5.560;4.580;4.545;3.600;6.545;4.570;4.535;4.585;3.555;6.570;4.530;2.570;5.550;4.555;3.545;3.585;3.555;2.550;2.555;3.575;2.555;3.550;4.530;3.555;3.580;4.540
1724.635;2092.630;2554.645;2040.805;1959.645;2091.625;2037.665;2041.650;2151.690;1909.645;2468.690;1703.655;2131.685;1109.645;2019.665;2036.635;2087.645;2291.650;2104.635;2239.640;1798.665;1992.650;2122.645;2728.650;2220.655;1821.635;2262.655;1761.650;1874.655;1870.640;1883.655;2153.660;2010.640;2318.645;1289.620;1988.630;1183.630;2414.660;3250.625;1943.665;1753.650;2536.660;1283.640;2030.640;2780.640;1774.670;1450.640;1978.660;1755.620;2572.645;1693.635;1336.640;2300.640;2232.650;1852.625;2114.655;1989.645;2490.660;2101.620;2339.655;1927.640;2320.645;1369.630;2340.665;1397.635;2397.670;2405.640;2004.675;2058.630;2038.650;2383.650;1615.675;1846.630;2444.645;1664.640;2543.660;1677.650;2342.630;1485.650;2109.655;1919.655;1957.625;2600.650;2847.640;2305.660;1749.640;2032.635;2322.650;2254.630;2419.575;2490.540;2424.555;1943.570;2825.600;2509.560;3108.590;2016.550;3148.605;2271.570;3036.590;2645.570;2139.605;2756.545;2787.590;3944.550;3258.595;3964.560;3678.560;2586.565;3413.570;4327.560;3240.560;4090.555;3436.580;3550.535;3441.570;3845.565;2974.560;2120.560;2208.570;1019.565;535.550;154.590;65.545;19.565;8.555;7.580;6.565;6.545;7.570;8.575;7.565;4.590;5.555;6.550;4.545;7.595;5.570;7.575;4.570;5.580;6.565;4.535;4.565;6.560;5.555;7.575;4.550;5.595;4.560;4.585;5.540;4.585;6.560;5.580;5.545;4.600;5.545;3.570;3.535;4.585;4.555;6.570;4.530;3.570;5.550;2.555;3.545;3.585;4.555;3.550;3.555;2.575;3.555;2.550;4.530;2.555;3.580;4.540
1596.635;1930.630;2366.645;1886.805;1813.645;1935.625;1884.665;1885.650;1989.690;1768.645;2283.690;1574.655;1971.685;1023.645;1865.665;1881.635;1930.645;2116.650;1948.635;2067.640;1660.665;1839.650;1962.645;2519.650;2053.655;1682.635;2091.655;1626.650;1733.655;1720.640;1740.655;1988.660;1856.640;2140.645;1190.620;1835.630;1088.630;2228.660;2998.625;1794.665;1615.650;2341.660;1181.640;1873.640;2564.640;1634.670;1338.640;1820.660;1619.620;2368.645;1559.635;1226.640;2119.640;2052.650;1703.625;1945.655;1831.645;2288.660;1938.620;2152.655;1775.640;2139.645;1257.630;2156.665;1281.635;2209.670;2209.640;1842.675;1892.630;1876.650;2193.650;1483.675;1695.630;2245.645;1530.640;2332.660;1539.650;2151.630;1360.650;1937.655;1762.655;1798.625;2390.650;2610.640;2121.660;1602.640;1867.635;2128.650;2065.630;2220.575;2285.540;2226.555;1780.570;2589.600;2301.560;2850.590;1843.550;2889.605;2078.570;2783.590;2419.570;1958.605;2522.545;2548.590;3612.550;2977.595;3624.560;3365.560;2362.565;3118.570;3954.560;2960.560;3739.555;3141.580;3261.535;3149.570;3534.565;2728.560;1955.560;2027.570;938.565;488.550;139.590;56.545;16.565;5.555;6.580;4.565;4.545;4.570;7.575;5.565;2.590;3.555;4.550;2.545;6.595;2.570;6.575;4.570;3.580;3.565;2.535;4.565;5.560;2.555;5.575;2.550;3.595;3.560;3.585;3.540;2.585;3.560;2.580;2.545;3.600;4.545;3.570;2.535;2.585;1.555;4.570;2.530;1.570;4.550;2.555;1.545;2.585;2.555;1.550;1.555;1.575;0.555;2.550;3.530;1.555;2.580;3.540
1117.635;1361.630;1648.645;1321.805;1267.645;1356.625;1311.665;1322.650;1387.690;1236.645;1590.690;1100.655;1369.685;723.645;1296.665;1313.635;1339.645;1480.650;1350.635;1439.640;1154.665;1285.650;1357.645;1755.650;1427.655;1173.635;1446.655;1136.650;1203.655;1205.640;1205.655;1386.660;1286.640;1491.645;826.620;1274.630;761.630;1551.660;2071.625;1250.665;1124.650;1627.660;826.640;1300.640;1773.640;1137.670;925.640;1268.660;1120.620;1644.645;1075.635;857.640;1459.640;1426.650;1178.625;1355.655;1262.645;1583.660;1339.620;1492.655;1223.640;1481.645;878.630;1493.665;892.635;1523.670;1530.640;1273.675;1309.630;1301.650;1514.650;1029.675;1176.630;1557.645;1057.640;1616.660;1070.650;1492.630;948.650;1343.655;1224.655;1247.625;1654.650;1814.640;1468.660;1119.640;1292.635;1478.650;1442.630;1539.575;1591.540;1547.555;1245.570;1808.600;1606.560;1980.590;1296.550;2014.605;1463.570;1943.590;1704.570;1380.605;1779.545;1799.590;2554.550;2114.595;2574.560;2374.560;1674.565;2186.570;2749.560;2049.560;2565.555;2141.580;2183.535;2111.570;2322.565;1792.560;1265.560;1317.570;606.565;321.550;97.590;41.545;15.565;6.555;6.580;3.565;4.545;6.570;7.575;5.565;2.590;3.555;4.550;2.545;6.595;3.570;6.575;3.570;4.580;5.565;3.535;3.565;4.560;2.555;6.575;2.550;3.595;3.560;2.585;3.540;3.585;4.560;2.580;3.545;2.600;3.545;2.570;2.535;3.585;2.555;4.570;3.530;2.570;4.550;1.555;1.545;1.585;2.555;1.550;2.555;1.575;2.555;1.550;2.530;2.555;2.580;2.540
1674.635;2035.630;2484.645;1985.805;1908.645;2038.625;1984.665;1987.650;2094.690;1865.645;2404.690;1662.655;2080.685;1084.645;1969.665;1987.635;2035.645;2237.650;2054.635;2190.640;1755.665;1948.650;2069.645;2666.650;2167.655;1782.635;2210.655;1723.650;1831.655;1831.640;1841.655;2108.660;1967.640;2271.645;1259.620;1948.630;1159.630;2365.660;3179.625;1906.665;1715.650;2485.660;1258.640;1990.640;2724.640;1740.670;1419.640;1938.660;1721.620;2521.645;1658.635;1313.640;2252.640;2192.650;1814.625;2076.655;1946.645;2442.660;2060.620;2293.655;1889.640;2280.645;1343.630;2299.665;1370.635;2353.670;2361.640;1968.675;2020.630;2002.650;2337.650;1587.675;1814.630;2404.645;1634.640;2497.660;1651.650;2302.630;1460.650;2075.655;1888.655;1923.625;2557.650;2798.640;2268.660;1721.640;1996.635;2280.650;2221.630;2378.575;2450.540;2383.555;1913.570;2779.600;2468.560;3052.590;1981.550;3093.605;2236.570;2982.590;2601.570;2100.605;2706.545;2735.590;3875.550;3197.595;3893.560;3608.560;2542.565;3355.570;4258.560;3192.560;4034.555;3393.580;3505.535;3405.570;3807.565;2949.560;2104.560;2193.570;1013.565;531.550;154.590;64.545;19.565;8.555;6.580;5.565;5.545;6.570;8.575;7.565;4.590;5.555;5.550;4.545;8.595;4.570;7.575;4.570;4.580;4.565;4.535;4.565;6.560;4.555;6.575;4.550;4.595;4.560;4.585;4.540;4.585;5.560;4.580;5.545;3.600;5.545;3.570;4.535;3.585;3.555;4.570;3.530;3.570;4.550;3.555;3.545;3.585;4.555;3.550;3.555;2.575;2.555;3.550;3.530;2.555;3.580;4.540
2.635;5.630;4.645;4.805;3.645;4.625;2.665;4.650;3.690;2.645;4.690;2.655;2.685;5.645;2.665;4.635;2.645;4.650;4.635;3.640;1.665;5.650;2.645;5.650;5.655;4.635;2.655;5.650;5.655;2.640;3.655;5.660;2.640;5.645;2.620;2.630;3.630;4.660;2.625;4.665;5.650;4.660;4.640;4.640;4.640;4.670;2.640;4.660;1.620;3.645;0.635;1.640;1.640;1.650;1.625;4.655;1.645;1.660;4.620;4.655;1.640;4.645;5.630;5.665;2.635;2.670;2.640;2.675;2.630;4.650;2.650;2.675;2.630;4.645;2.640;4.660;3.650;2.630;4.650;2.655;2.655;5.625;3.650;2.640;3.660;2.640;4.635;2.650;4.630;2.575;3.540;3.555;4.570;2.600;3.560;3.590;3.550;5.605;3.570;2.590;3.570;5.605;3.545;2.590;4.550;3.595;2.560;2.560;5.565;3.570;2.560;2.560;3.555;2.580;3.535;1.570;2.565;1.560;1.560;0.570;1.565;0.550;1.590;0.545;0.565;0.000;0.580;0.565;0.545;0.000;1.575;0.565;0.000;0.000;0.550;0.000;0.595;0.000;0.575;0.570;0.580;0.565;0.000;0.000;0.000;0.000;1.575;0.000;0.000;0.000;0.000;0.540;0.000;0.560;0.000;0.000;0.000;1.545;0.000;0.000;0.000;0.000;1.570;0.530;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;0.540
1.635;1.630;0.645;0.805;1.645;0.625;0.665;1.650;1.690;0.645;1.690;0.655;0.685;1.645;0.665;1.635;0.000;1.650;1.635;0.640;0.665;0.650;0.645;0.650;0.655;1.635;0.655;0.650;0.655;0.640;0.655;0.660;0.640;1.645;0.620;0.630;0.630;0.660;0.625;0.665;0.650;1.660;1.640;0.640;1.640;0.670;0.000;0.660;0.620;1.645;0.635;0.640;0.640;0.650;0.625;1.655;0.645;0.660;1.620;1.655;0.640;1.645;0.630;0.665;0.635;0.670;0.640;0.675;0.630;2.650;0.650;0.675;0.630;1.645;0.000;0.660;1.650;0.630;0.650;0.655;1.655;1.625;0.650;0.640;1.660;0.640;1.635;0.650;1.630;0.575;2.540;0.555;0.570;0.600;0.560;1.590;1.550;1.605;1.570;0.590;0.570;2.605;1.545;0.000;0.550;0.000;1.560;0.560;1.565;0.570;0.560;1.560;1.555;1.580;0.535;0.570;0.565;0.560;0.560;0.570;0.565;0.000;0.590;0.000;0.000;0.555;0.000;0.565;0.000;0.570;0.575;1.565;0.590;0.000;0.550;0.545;0.595;0.000;0.575;0.000;0.000;0.000;0.000;0.565;0.000;0.555;0.000;0.000;0.000;0.000;0.585;0.000;0.000;0.000;0.580;0.545;0.600;0.000;0.570;0.535;0.000;0.000;0.570;0.000;0.000;0.550;0.000;0.000;0.000;0.555;0.550;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.540
0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.630;0.665;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.555;0.570;0.000;0.000;0.590;0.000;0.605;0.000;0.000;0.000;1.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.570;0.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
