1360.635;1656.630;2014.645;1612.805;1547.645;1655.625;1605.665;1612.650;1695.690;1510.645;1945.690;1345.655;1677.685;878.645;1587.665;1605.635;1640.645;1805.650;1654.635;1764.640;1412.665;1568.650;1661.645;2145.650;1743.655;1430.635;1775.655;1384.650;1471.655;1465.640;1470.655;1686.660;1565.640;1811.645;1001.620;1547.630;918.630;1877.660;2514.625;1510.665;1354.650;1962.660;992.640;1569.640;2139.640;1366.670;1112.640;1521.660;1344.620;1970.645;1293.635;1023.640;1750.640;1698.650;1407.625;1612.655;1505.645;1886.660;1589.620;1770.655;1451.640;1751.645;1032.630;1756.665;1046.635;1792.670;1791.640;1488.675;1528.630;1511.650;1758.650;1191.675;1358.630;1795.645;1214.640;1851.660;1219.650;1690.630;1070.650;1510.655;1371.655;1394.625;1837.650;2001.640;1615.660;1220.640;1405.635;1596.650;1543.630;1640.575;1680.540;1620.555;1289.570;1854.600;1632.560;1995.590;1281.550;1968.605;1405.570;1837.590;1572.570;1241.605;1556.545;1516.590;2067.550;1642.595;1945.560;1776.560;1262.565;1670.570;2148.560;1626.560;2079.555;1761.580;1854.535;1834.570;2154.565;1851.560;1637.560;2429.570;1943.565;2174.550;1678.590;2319.545;2502.565;2222.555;3356.580;2298.565;2864.545;4062.570;3254.575;2418.565;1739.590;2440.555;3047.550;1639.545;3025.595;1970.570;2535.575;1964.570;1516.580;1029.565;287.535;192.565;88.560;19.555;14.575;6.550;7.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;5.600;6.545;5.570;4.535;5.585;3.555;6.570;4.530;3.570;6.550;3.555;3.545;4.585;4.555;3.550;3.555;2.575;3.555;3.550;4.530;3.555;3.580;4.540
1384.635;1679.630;2046.645;1639.805;1569.645;1676.625;1630.665;1637.650;1720.690;1531.645;1971.690;1365.655;1703.685;890.645;1612.665;1628.635;1663.645;1829.650;1679.635;1787.640;1432.665;1589.650;1690.645;2176.650;1771.655;1453.635;1799.655;1403.650;1490.655;1485.640;1493.655;1706.660;1589.640;1833.645;1018.620;1570.630;934.630;1901.660;2549.625;1528.665;1378.650;1990.660;1008.640;1589.640;2168.640;1385.670;1130.640;1541.660;1364.620;1998.645;1312.635;1037.640;1774.640;1723.650;1429.625;1634.655;1528.645;1910.660;1613.620;1791.655;1471.640;1774.645;1046.630;1781.665;1060.635;1816.670;1817.640;1512.675;1548.630;1534.650;1784.650;1206.675;1378.630;1815.645;1232.640;1880.660;1235.650;1711.630;1083.650;1532.655;1391.655;1415.625;1864.650;2028.640;1638.660;1237.640;1426.635;1617.650;1564.630;1662.575;1701.540;1644.555;1304.570;1878.600;1656.560;2021.590;1297.550;1997.605;1424.570;1862.590;1593.570;1260.605;1577.545;1537.590;2096.550;1666.595;1973.560;1803.560;1278.565;1698.570;2179.560;1649.560;2107.555;1786.580;1885.535;1862.570;2184.565;1877.560;1661.560;2470.570;1972.565;2207.550;1705.590;2356.545;2542.565;2260.555;3409.580;2335.565;2912.545;4128.570;3305.575;2452.565;1762.590;2468.555;3084.550;1657.545;3052.595;1987.570;2556.575;1979.570;1527.580;1033.565;288.535;192.565;88.560;20.555;13.575;7.550;7.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;4.555;6.570;5.530;4.570;6.550;4.555;4.545;3.585;4.555;4.550;3.555;4.575;3.555;4.550;4.530;3.555;4.580;4.540
1390.635;1689.630;2060.645;1648.805;1581.645;1688.625;1641.665;1645.650;1732.690;1540.645;1984.690;1374.655;1714.685;895.645;1622.665;1639.635;1674.645;1842.650;1689.635;1800.640;1443.665;1600.650;1703.645;2192.650;1781.655;1463.635;1812.655;1415.650;1503.655;1495.640;1500.655;1720.660;1598.640;1848.645;1024.620;1582.630;940.630;1915.660;2567.625;1542.665;1385.650;2002.660;1013.640;1603.640;2183.640;1394.670;1137.640;1552.660;1372.620;2011.645;1318.635;1044.640;1786.640;1735.650;1437.625;1643.655;1538.645;1923.660;1624.620;1805.655;1481.640;1787.645;1054.630;1792.665;1067.635;1825.670;1829.640;1522.675;1556.630;1543.650;1795.650;1216.675;1386.630;1830.645;1241.640;1890.660;1241.650;1724.630;1092.650;1541.655;1398.655;1423.625;1877.650;2045.640;1648.660;1245.640;1437.635;1629.650;1575.630;1672.575;1713.540;1654.555;1315.570;1891.600;1665.560;2036.590;1305.550;2009.605;1434.570;1874.590;1604.570;1268.605;1587.545;1546.590;2107.550;1673.595;1988.560;1815.560;1287.565;1706.570;2191.560;1659.560;2121.555;1798.580;1893.535;1874.570;2199.565;1887.560;1671.560;2481.570;1984.565;2219.550;1715.590;2372.545;2560.565;2271.555;3431.580;2349.565;2927.545;4150.570;3324.575;2465.565;1771.590;2484.555;3101.550;1665.545;3069.595;1998.570;2570.575;1991.570;1537.580;1041.565;290.535;195.565;90.560;20.555;14.575;6.550;7.595;7.560;6.585;7.540;6.585;7.560;5.580;6.545;6.600;7.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;4.555;3.545;4.585;4.555;3.550;3.555;2.575;2.555;3.550;5.530;2.555;3.580;4.540
1386.635;1684.630;2050.645;1641.805;1574.645;1680.625;1631.665;1640.650;1723.690;1534.645;1981.690;1367.655;1708.685;894.645;1615.665;1631.635;1669.645;1832.650;1685.635;1792.640;1436.665;1594.650;1692.645;2184.650;1774.655;1457.635;1803.655;1409.650;1494.655;1489.640;1498.655;1714.660;1592.640;1839.645;1021.620;1574.630;934.630;1906.660;2553.625;1534.665;1382.650;1994.660;1008.640;1595.640;2178.640;1389.670;1131.640;1547.660;1367.620;2004.645;1313.635;1039.640;1780.640;1728.650;1433.625;1637.655;1531.645;1915.660;1616.620;1796.655;1473.640;1780.645;1047.630;1784.665;1062.635;1819.670;1820.640;1513.675;1551.630;1536.650;1787.650;1209.675;1381.630;1822.645;1236.640;1885.660;1236.650;1717.630;1085.650;1534.655;1393.655;1416.625;1867.650;2034.640;1642.660;1238.640;1430.635;1623.650;1566.630;1666.575;1703.540;1649.555;1310.570;1881.600;1655.560;2026.590;1300.550;1998.605;1426.570;1866.590;1597.570;1261.605;1581.545;1540.590;2099.550;1670.595;1978.560;1805.560;1282.565;1698.570;2181.560;1654.560;2112.555;1789.580;1887.535;1864.570;2190.565;1881.560;1665.560;2473.570;1977.565;2210.550;1708.590;2360.545;2547.565;2262.555;3417.580;2339.565;2917.545;4136.570;3313.575;2456.565;1767.590;2474.555;3088.550;1661.545;3060.595;1991.570;2561.575;1982.570;1532.580;1036.565;290.535;194.565;89.560;20.555;14.575;7.550;7.595;8.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;4.555;6.570;5.530;3.570;6.550;3.555;3.545;4.585;4.555;3.550;4.555;3.575;3.555;4.550;4.530;3.555;3.580;4.540
1362.635;1658.630;2015.645;1615.805;1549.645;1655.625;1607.665;1613.650;1698.690;1511.645;1944.690;1346.655;1680.685;878.645;1588.665;1609.635;1642.645;1804.650;1655.635;1763.640;1412.665;1571.650;1667.645;2147.650;1744.655;1434.635;1774.655;1386.650;1469.655;1467.640;1472.655;1688.660;1566.640;1810.645;1004.620;1548.630;919.630;1875.660;2514.625;1509.665;1358.650;1962.660;992.640;1571.640;2140.640;1367.670;1114.640;1523.660;1348.620;1970.645;1294.635;1025.640;1751.640;1697.650;1408.625;1611.655;1508.645;1887.660;1590.620;1767.655;1451.640;1751.645;1031.630;1759.665;1047.635;1791.670;1791.640;1492.675;1528.630;1513.650;1758.650;1191.675;1359.630;1793.645;1217.640;1854.660;1219.650;1691.630;1070.650;1511.655;1371.655;1395.625;1839.650;2004.640;1615.660;1221.640;1407.635;1598.650;1543.630;1640.575;1682.540;1620.555;1288.570;1854.600;1632.560;1995.590;1282.550;1971.605;1407.570;1836.590;1573.570;1244.605;1555.545;1515.590;2068.550;1642.595;1948.560;1777.560;1262.565;1674.570;2147.560;1628.560;2079.555;1763.580;1855.535;1834.570;2154.565;1851.560;1637.560;2433.570;1945.565;2175.550;1678.590;2321.545;2504.565;2225.555;3357.580;2300.565;2865.545;4068.570;3258.575;2419.565;1740.590;2439.555;3046.550;1640.545;3025.595;1973.570;2535.575;1966.570;1521.580;1031.565;289.535;192.565;89.560;20.555;14.575;7.550;8.595;7.560;7.585;7.540;7.585;7.560;6.580;7.545;6.600;8.545;6.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;4.555;4.545;4.585;5.555;4.550;3.555;3.575;3.555;3.550;5.530;3.555;4.580;5.540
1222.635;1491.630;1809.645;1451.805;1390.645;1487.625;1440.665;1451.650;1521.690;1358.645;1747.690;1209.655;1505.685;792.645;1426.665;1444.635;1469.645;1620.650;1485.635;1584.640;1266.665;1410.650;1488.645;1929.650;1568.655;1289.635;1590.655;1245.650;1319.655;1321.640;1318.655;1513.660;1403.640;1625.645;900.620;1392.630;826.630;1690.660;2255.625;1356.665;1218.650;1762.660;894.640;1408.640;1920.640;1228.670;998.640;1368.660;1206.620;1770.645;1156.635;920.640;1569.640;1530.650;1263.625;1449.655;1348.645;1694.660;1425.620;1585.655;1302.640;1570.645;928.630;1579.665;940.635;1609.670;1610.640;1337.675;1372.630;1356.650;1578.650;1069.675;1221.630;1613.645;1092.640;1667.660;1093.650;1517.630;960.650;1357.655;1232.655;1252.625;1649.650;1798.640;1448.660;1100.640;1260.635;1432.650;1388.630;1470.575;1508.540;1455.555;1157.570;1669.600;1466.560;1786.590;1151.550;1765.605;1263.570;1647.590;1411.570;1115.605;1396.545;1361.590;1851.550;1473.595;1748.560;1592.560;1134.565;1500.570;1925.560;1459.560;1864.555;1579.580;1661.535;1648.570;1930.565;1662.560;1466.560;2181.570;1741.565;1949.550;1506.590;2082.545;2240.565;1996.555;3003.580;2063.565;2562.545;3643.570;2912.575;2165.565;1549.590;2180.555;2709.550;1465.545;2701.595;1763.570;2259.575;1760.570;1353.580;920.565;255.535;172.565;79.560;17.555;13.575;6.550;7.595;7.560;6.585;7.540;5.585;6.560;5.580;5.545;4.600;6.545;4.570;4.535;4.585;3.555;6.570;4.530;3.570;5.550;3.555;2.545;3.585;3.555;2.550;2.555;2.575;1.555;3.550;3.530;2.555;2.580;3.540
1051.635;1273.630;1553.645;1242.805;1191.645;1270.625;1232.665;1236.650;1300.690;1155.645;1491.690;1030.655;1285.685;672.645;1215.665;1228.635;1254.645;1380.650;1269.635;1344.640;1078.665;1198.650;1273.645;1639.650;1336.655;1094.635;1354.655;1058.650;1125.655;1117.640;1123.655;1285.660;1194.640;1378.645;764.620;1176.630;700.630;1430.660;1914.625;1148.665;1036.650;1491.660;757.640;1193.640;1630.640;1038.670;845.640;1154.660;1020.620;1496.645;981.635;775.640;1328.640;1288.650;1067.625;1221.655;1141.645;1426.660;1208.620;1340.655;1099.640;1326.645;783.630;1332.665;791.635;1355.670;1356.640;1127.675;1156.630;1147.650;1333.650;899.675;1029.630;1357.645;921.640;1403.660;923.650;1280.630;810.650;1143.655;1037.655;1058.625;1391.650;1514.640;1223.660;921.640;1065.635;1208.650;1167.630;1242.575;1271.540;1225.555;974.570;1402.600;1235.560;1509.590;969.550;1492.605;1063.570;1390.590;1190.570;942.605;1177.545;1147.590;1567.550;1244.595;1475.560;1348.560;957.565;1268.570;1627.560;1234.560;1578.555;1338.580;1413.535;1396.570;1640.565;1408.560;1247.560;1852.570;1484.565;1660.550;1283.590;1775.545;1917.565;1706.555;2580.580;1766.565;2199.545;3116.570;2488.575;1838.565;1317.590;1837.555;2284.550;1218.545;2238.595;1446.570;1854.575;1428.570;1101.580;745.565;208.535;138.565;66.560;15.555;11.575;6.550;6.595;6.560;6.585;6.540;6.585;6.560;5.580;4.545;5.600;6.545;4.570;3.535;5.585;3.555;6.570;4.530;2.570;6.550;3.555;2.545;3.585;3.555;2.550;2.555;2.575;2.555;2.550;4.530;2.555;3.580;4.540
1265.635;1530.630;1868.645;1494.805;1437.645;1530.625;1491.665;1494.650;1572.690;1395.645;1800.690;1244.655;1554.685;813.645;1470.665;1486.635;1521.645;1667.650;1534.635;1627.640;1306.665;1447.650;1542.645;1984.650;1616.655;1324.635;1641.655;1279.650;1362.655;1347.640;1363.655;1553.660;1451.640;1668.645;931.620;1427.630;851.630;1730.660;2318.625;1391.665;1254.650;1805.660;919.640;1447.640;1975.640;1260.670;1029.640;1398.660;1243.620;1814.645;1195.635;939.640;1617.640;1560.650;1298.625;1481.655;1391.645;1730.660;1467.620;1626.655;1337.640;1610.645;952.630;1617.665;963.635;1646.670;1647.640;1372.675;1402.630;1391.650;1619.650;1094.675;1250.630;1647.645;1120.640;1702.660;1118.650;1553.630;983.650;1389.655;1257.655;1284.625;1687.650;1834.640;1482.660;1118.640;1294.635;1465.650;1412.630;1504.575;1538.540;1487.555;1181.570;1693.600;1495.560;1830.590;1171.550;1804.605;1283.570;1684.590;1437.570;1140.605;1424.545;1387.590;1889.550;1500.595;1776.560;1625.560;1154.565;1526.570;1960.560;1487.560;1900.555;1607.580;1699.535;1671.570;1968.565;1684.560;1496.560;2213.570;1776.565;1978.550;1528.590;2106.545;2282.565;2019.555;3054.580;2083.565;2608.545;3688.570;2964.575;2197.565;1593.590;2218.555;2789.550;1496.545;2765.595;1800.570;2330.575;1797.570;1397.580;944.565;266.535;178.565;84.560;19.555;14.575;6.550;7.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;5.600;7.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;3.555;3.545;4.585;5.555;3.550;3.555;3.575;3.555;4.550;4.530;4.555;3.580;5.540
1390.635;1683.630;2053.645;1642.805;1577.645;1684.625;1636.665;1642.650;1726.690;1536.645;1981.690;1369.655;1709.685;894.645;1618.665;1635.635;1671.645;1836.650;1686.635;1795.640;1439.665;1599.650;1693.645;2186.650;1778.655;1457.635;1804.655;1410.650;1497.655;1492.640;1498.655;1716.660;1598.640;1841.645;1022.620;1575.630;938.630;1911.660;2559.625;1537.665;1383.650;1998.660;1012.640;1597.640;2180.640;1389.670;1135.640;1549.660;1373.620;2008.645;1317.635;1040.640;1785.640;1730.650;1433.625;1638.655;1533.645;1917.660;1619.620;1796.655;1477.640;1779.645;1051.630;1788.665;1066.635;1822.670;1825.640;1518.675;1555.630;1536.650;1790.650;1213.675;1383.630;1824.645;1240.640;1885.660;1240.650;1720.630;1089.650;1540.655;1395.655;1420.625;1869.650;2037.640;1643.660;1241.640;1432.635;1625.650;1571.630;1669.575;1710.540;1651.555;1312.570;1887.600;1660.560;2030.590;1303.550;2004.605;1430.570;1872.590;1600.570;1265.605;1583.545;1544.590;2105.550;1672.595;1980.560;1810.560;1285.565;1704.570;2185.560;1656.560;2116.555;1795.580;1891.535;1869.570;2197.565;1884.560;1670.560;2477.570;1983.565;2215.550;1711.590;2365.545;2553.565;2268.555;3423.580;2345.565;2922.545;4143.570;3317.575;2462.565;1771.590;2478.555;3096.550;1664.545;3070.595;1998.570;2571.575;1991.570;1537.580;1042.565;291.535;194.565;90.560;20.555;14.575;6.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;6.600;7.545;6.570;4.535;5.585;3.555;6.570;5.530;3.570;5.550;4.555;3.545;3.585;3.555;3.550;3.555;3.575;2.555;3.550;4.530;2.555;3.580;4.540
1387.635;1683.630;2053.645;1642.805;1578.645;1682.625;1636.665;1643.650;1723.690;1535.645;1983.690;1369.655;1707.685;893.645;1616.665;1633.635;1666.645;1835.650;1686.635;1795.640;1438.665;1595.650;1691.645;2184.650;1774.655;1457.635;1803.655;1408.650;1496.655;1491.640;1500.655;1714.660;1591.640;1840.645;1021.620;1576.630;935.630;1907.660;2561.625;1535.665;1380.650;1997.660;1009.640;1596.640;2174.640;1390.670;1134.640;1547.660;1366.620;2003.645;1315.635;1041.640;1780.640;1730.650;1433.625;1637.655;1532.645;1919.660;1618.620;1795.655;1477.640;1780.645;1049.630;1785.665;1064.635;1822.670;1824.640;1514.675;1552.630;1537.650;1790.650;1210.675;1381.630;1825.645;1238.640;1883.660;1238.650;1722.630;1087.650;1537.655;1393.655;1419.625;1867.650;2035.640;1644.660;1239.640;1430.635;1623.650;1567.630;1668.575;1707.540;1647.555;1311.570;1885.600;1660.560;2028.590;1302.550;2005.605;1428.570;1868.590;1599.570;1264.605;1582.545;1543.590;2102.550;1671.595;1980.560;1809.560;1284.565;1701.570;2182.560;1655.560;2116.555;1793.580;1891.535;1867.570;2193.565;1883.560;1666.560;2475.570;1979.565;2213.550;1708.590;2363.545;2551.565;2266.555;3421.580;2341.565;2919.545;4140.570;3315.575;2461.565;1769.590;2475.555;3092.550;1661.545;3062.595;1991.570;2563.575;1984.570;1533.580;1037.565;290.535;193.565;89.560;19.555;14.575;6.550;7.595;7.560;6.585;7.540;6.585;6.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;4.555;6.570;5.530;4.570;6.550;3.555;4.545;4.585;4.555;3.550;3.555;3.575;3.555;3.550;4.530;3.555;4.580;4.540
1393.635;1692.630;2059.645;1650.805;1581.645;1692.625;1640.665;1648.650;1732.690;1543.645;1985.690;1375.655;1716.685;898.645;1623.665;1642.635;1679.645;1844.650;1692.635;1799.640;1443.665;1600.650;1701.645;2195.650;1784.655;1463.635;1811.655;1415.650;1502.655;1497.640;1506.655;1719.660;1600.640;1849.645;1025.620;1581.630;939.630;1919.660;2569.625;1543.665;1387.650;2007.660;1016.640;1605.640;2186.640;1394.670;1137.640;1554.660;1374.620;2013.645;1321.635;1044.640;1786.640;1738.650;1440.625;1643.655;1542.645;1924.660;1625.620;1804.655;1483.640;1789.645;1055.630;1794.665;1067.635;1828.670;1829.640;1521.675;1558.630;1545.650;1798.650;1214.675;1388.630;1832.645;1243.640;1890.660;1244.650;1727.630;1091.650;1543.655;1400.655;1424.625;1877.650;2042.640;1649.660;1247.640;1437.635;1631.650;1577.630;1675.575;1713.540;1655.555;1315.570;1893.600;1668.560;2038.590;1308.550;2013.605;1435.570;1877.590;1604.570;1268.605;1588.545;1549.590;2113.550;1678.595;1990.560;1818.560;1289.565;1709.570;2195.560;1663.560;2124.555;1800.580;1897.535;1875.570;2202.565;1890.560;1673.560;2489.570;1987.565;2222.550;1716.590;2373.545;2560.565;2276.555;3437.580;2354.565;2934.545;4159.570;3331.575;2470.565;1776.590;2486.555;3104.550;1668.545;3074.595;2001.570;2575.575;1995.570;1537.580;1040.565;291.535;194.565;91.560;20.555;13.575;7.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;7.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;6.550;4.555;3.545;4.585;5.555;4.550;4.555;3.575;3.555;4.550;5.530;3.555;3.580;4.540
1390.635;1686.630;2056.645;1642.805;1578.645;1685.625;1640.665;1641.650;1726.690;1537.645;1983.690;1369.655;1708.685;894.645;1619.665;1635.635;1672.645;1837.650;1688.635;1795.640;1438.665;1596.650;1694.645;2189.650;1777.655;1459.635;1808.655;1410.650;1498.655;1493.640;1498.655;1714.660;1596.640;1841.645;1024.620;1575.630;937.630;1910.660;2565.625;1535.665;1383.650;1997.660;1012.640;1597.640;2179.640;1393.670;1134.640;1549.660;1370.620;2009.645;1317.635;1040.640;1783.640;1730.650;1433.625;1639.655;1535.645;1918.660;1620.620;1797.655;1477.640;1780.645;1050.630;1788.665;1066.635;1824.670;1824.640;1516.675;1552.630;1539.650;1791.650;1213.675;1382.630;1825.645;1239.640;1885.660;1238.650;1722.630;1087.650;1538.655;1395.655;1420.625;1869.650;2037.640;1645.660;1242.640;1431.635;1625.650;1569.630;1671.575;1710.540;1652.555;1312.570;1890.600;1660.560;2033.590;1305.550;2006.605;1428.570;1870.590;1600.570;1265.605;1582.545;1543.590;2104.550;1674.595;1981.560;1812.560;1284.565;1703.570;2187.560;1656.560;2116.555;1796.580;1892.535;1869.570;2197.565;1887.560;1667.560;2480.570;1981.565;2215.550;1709.590;2366.545;2553.565;2269.555;3424.580;2346.565;2923.545;4147.570;3318.575;2463.565;1771.590;2481.555;3096.550;1664.545;3069.595;1998.570;2568.575;1989.570;1535.580;1038.565;290.535;194.565;89.560;19.555;14.575;7.550;7.595;8.560;6.585;7.540;7.585;7.560;6.580;6.545;6.600;7.545;5.570;5.535;5.585;4.555;6.570;5.530;4.570;7.550;4.555;4.545;4.585;5.555;3.550;3.555;3.575;3.555;4.550;4.530;4.555;4.580;5.540
1365.635;1657.630;2020.645;1618.805;1552.645;1654.625;1611.665;1614.650;1698.690;1513.645;1951.690;1349.655;1683.685;877.645;1591.665;1606.635;1644.645;1807.650;1658.635;1764.640;1413.665;1570.650;1668.645;2148.650;1746.655;1435.635;1779.655;1386.650;1474.655;1466.640;1475.655;1687.660;1570.640;1808.645;1004.620;1548.630;920.630;1879.660;2519.625;1511.665;1359.650;1964.660;995.640;1571.640;2145.640;1366.670;1115.640;1521.660;1346.620;1972.645;1296.635;1021.640;1753.640;1701.650;1409.625;1609.655;1508.645;1887.660;1593.620;1770.655;1453.640;1752.645;1031.630;1758.665;1046.635;1793.670;1794.640;1491.675;1529.630;1512.650;1762.650;1189.675;1359.630;1795.645;1219.640;1853.660;1218.650;1692.630;1070.650;1513.655;1372.655;1395.625;1839.650;2004.640;1617.660;1221.640;1409.635;1598.650;1543.630;1643.575;1679.540;1624.555;1291.570;1856.600;1633.560;1997.590;1281.550;1974.605;1405.570;1840.590;1575.570;1244.605;1556.545;1520.590;2067.550;1644.595;1949.560;1779.560;1261.565;1675.570;2150.560;1629.560;2081.555;1765.580;1857.535;1837.570;2159.565;1852.560;1640.560;2437.570;1949.565;2179.550;1680.590;2325.545;2511.565;2228.555;3365.580;2304.565;2875.545;4075.570;3263.575;2423.565;1744.590;2442.555;3054.550;1640.545;3030.595;1969.570;2538.575;1964.570;1518.580;1026.565;287.535;191.565;88.560;19.555;14.575;7.550;7.595;8.560;6.585;7.540;6.585;7.560;6.580;7.545;5.600;7.545;6.570;5.535;6.585;4.555;6.570;5.530;4.570;6.550;4.555;3.545;4.585;4.555;3.550;3.555;3.575;2.555;4.550;5.530;3.555;3.580;5.540
1083.635;1313.630;1602.645;1278.805;1229.645;1309.625;1274.665;1275.650;1340.690;1192.645;1538.690;1063.655;1326.685;694.645;1255.665;1269.635;1296.645;1423.650;1311.635;1387.640;1113.665;1236.650;1313.645;1685.650;1375.655;1128.635;1397.655;1093.650;1160.655;1150.640;1160.655;1325.660;1231.640;1420.645;787.620;1218.630;723.630;1471.660;1971.625;1186.665;1068.650;1538.660;780.640;1234.640;1676.640;1072.670;873.640;1190.660;1055.620;1543.645;1015.635;798.640;1370.640;1324.650;1104.625;1257.655;1181.645;1471.660;1246.620;1382.655;1136.640;1370.645;808.630;1376.665;817.635;1400.670;1397.640;1165.675;1190.630;1185.650;1373.650;930.675;1059.630;1402.645;950.640;1446.660;950.650;1316.630;836.650;1175.655;1070.655;1091.625;1433.650;1553.640;1261.660;948.640;1097.635;1242.650;1200.630;1279.575;1306.540;1261.555;1004.570;1436.600;1269.560;1552.590;996.550;1532.605;1090.570;1427.590;1219.570;967.605;1211.545;1177.590;1607.550;1273.595;1512.560;1381.560;979.565;1299.570;1664.560;1261.560;1614.555;1364.580;1450.535;1419.570;1675.565;1432.560;1275.560;1878.570;1514.565;1685.550;1304.590;1797.545;1949.565;1724.555;2612.580;1779.565;2231.545;3142.570;2525.575;1865.565;1348.590;1871.555;2347.550;1251.545;2305.595;1493.570;1933.575;1483.570;1152.580;776.565;218.535;144.565;67.560;16.555;12.575;6.550;7.595;6.560;6.585;6.540;6.585;7.560;5.580;5.545;5.600;7.545;4.570;3.535;4.585;3.555;6.570;4.530;2.570;5.550;2.555;3.545;3.585;3.555;2.550;3.555;2.575;2.555;2.550;3.530;2.555;3.580;4.540
840.635;1037.630;1247.645;1006.805;957.645;1034.625;991.665;1009.650;1051.690;943.645;1210.690;840.655;1043.685;557.645;985.665;1007.635;1017.645;1132.650;1026.635;1108.640;878.665;987.650;1032.645;1346.650;1088.655;900.635;1102.655;872.650;915.655;927.640;915.655;1063.660;973.640;1141.645;629.620;969.630;578.630;1185.660;1572.625;951.665;851.650;1238.660;626.640;984.640;1343.640;863.670;696.640;962.660;839.620;1246.645;801.635;651.640;1094.640;1076.650;880.625;1026.655;937.645;1189.660;995.620;1118.655;908.640;1105.645;653.630;1106.665;661.635;1123.670;1132.640;933.675;961.630;957.650;1105.650;753.675;855.630;1134.645;764.640;1171.660;774.650;1069.630;679.650;953.655;870.655;877.625;1160.650;1268.640;1017.660;776.640;883.635;1007.650;984.630;1033.575;1065.540;1021.555;820.570;1181.600;1037.560;1256.590;817.550;1239.605;896.570;1157.590;1003.570;786.605;987.545;958.590;1309.550;1040.595;1237.560;1119.560;808.565;1058.570;1358.560;1029.560;1319.555;1117.580;1165.535;1168.570;1362.565;1180.560;1034.560;1545.570;1226.565;1375.550;1067.590;1468.545;1572.565;1409.555;2105.580;1459.565;1794.545;2577.570;2051.575;1535.565;1087.590;1547.555;1908.550;1048.545;1932.595;1270.570;1611.575;1275.570;973.580;664.565;186.535;126.565;60.560;14.555;11.575;5.550;6.595;5.560;5.585;4.540;5.585;4.560;4.580;3.545;4.600;4.545;4.570;2.535;4.585;2.555;5.570;3.530;2.570;4.550;2.555;1.545;2.585;3.555;2.550;1.555;1.575;2.555;2.550;3.530;1.555;1.580;2.540
2.635;4.630;2.645;2.805;3.645;3.625;1.665;3.650;3.690;1.645;3.690;1.655;0.685;4.645;1.665;4.635;1.645;4.650;3.635;2.640;1.665;3.650;1.645;3.650;3.655;4.635;1.655;3.650;3.655;2.640;1.655;4.660;1.640;3.645;0.620;1.630;1.630;4.660;1.625;3.665;3.650;3.660;3.640;3.640;3.640;3.670;1.640;3.660;1.620;3.645;0.635;0.640;1.640;1.650;1.625;3.655;1.645;2.660;3.620;4.655;1.640;3.645;3.630;3.665;1.635;1.670;1.640;2.675;1.630;4.650;2.650;1.675;1.630;3.645;1.640;3.660;3.650;1.630;3.650;1.655;3.655;4.625;2.650;1.640;3.660;1.640;4.635;1.650;3.630;1.575;4.540;2.555;4.570;1.600;2.560;3.590;2.550;3.605;3.570;1.590;3.570;4.605;3.545;0.590;3.550;1.595;3.560;1.560;4.565;2.570;2.560;2.560;3.555;2.580;3.535;1.570;3.565;1.560;3.560;1.570;3.565;1.550;3.590;1.545;1.565;1.555;1.580;1.565;1.545;0.570;3.575;3.565;2.590;1.555;2.550;0.545;2.595;0.570;2.575;1.570;1.580;0.565;1.535;0.565;0.560;0.555;1.575;0.550;0.595;0.560;0.585;0.540;0.585;1.560;0.580;0.545;0.000;1.545;0.570;0.535;0.585;0.555;1.570;0.000;0.570;1.550;0.555;0.000;0.585;0.555;0.000;0.555;0.575;0.000;0.550;0.530;0.555;1.580;1.540
