0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.635;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;0.000;0.000;0.640;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.630;0.000;0.000;0.000;0.000;0.675;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.650;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
547.635;669.630;813.645;652.805;623.645;668.625;649.665;653.650;686.690;613.645;792.690;549.655;685.685;356.645;649.665;659.635;672.645;744.650;676.635;730.640;580.665;649.650;687.645;893.650;720.655;593.635;738.655;577.650;612.655;619.640;618.655;712.660;660.640;769.645;423.620;664.630;392.630;809.660;1090.625;655.665;586.650;858.660;430.640;689.640;945.640;606.670;493.640;682.660;604.620;892.645;583.635;469.640;802.640;789.650;652.625;754.655;706.645;896.660;754.620;848.655;702.640;855.645;502.630;872.665;524.635;909.670;924.640;774.675;803.630;805.650;954.650;655.675;760.630;1027.645;707.640;1111.660;767.650;1107.630;722.650;1072.655;1024.655;1098.625;1589.650;1913.640;1697.660;1393.640;1607.635;1639.650;1194.630;774.575;382.540;138.555;31.570;11.600;2.560;1.590;0.550;1.605;0.570;0.590;0.570;0.605;0.545;0.590;1.550;0.000;0.560;0.000;0.565;0.570;0.560;0.000;0.555;0.580;0.535;0.000;0.565;0.560;0.000;0.570;0.000;0.000;0.000;0.545;0.000;0.555;0.580;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
713.635;865.630;1055.645;843.805;813.645;866.625;843.665;846.650;891.690;793.645;1024.690;707.655;886.685;463.645;841.665;849.635;870.645;955.650;879.635;936.640;750.665;832.650;887.645;1144.650;931.655;766.635;951.655;741.650;789.655;788.640;796.655;913.660;852.640;986.645;547.620;846.630;503.630;1030.660;1387.625;834.665;752.650;1091.660;553.640;879.640;1203.640;771.670;631.640;865.660;768.620;1132.645;746.635;592.640;1020.640;995.650;828.625;951.655;898.645;1129.660;959.620;1073.655;888.640;1080.645;639.630;1104.665;663.635;1150.670;1163.640;979.675;1016.630;1018.650;1204.650;827.675;961.630;1291.645;895.640;1394.660;964.650;1391.630;909.650;1350.655;1285.655;1388.625;1994.650;2394.640;2132.660;1741.640;2025.635;2051.650;1493.630;972.575;480.540;177.555;42.570;16.600;5.560;4.590;2.550;3.605;2.570;3.590;3.570;3.605;2.545;1.590;3.550;2.595;3.560;2.560;1.565;1.570;1.560;1.560;3.555;1.580;2.535;1.570;2.565;0.560;2.560;0.570;2.565;0.550;1.590;0.545;1.565;0.555;0.580;0.565;0.545;1.570;1.575;0.565;0.590;0.555;0.550;0.545;1.595;0.570;1.575;0.570;0.580;0.565;0.000;0.565;1.560;0.555;1.575;0.550;0.595;0.560;0.585;0.540;0.585;0.560;0.580;0.545;0.600;1.545;0.570;0.535;0.585;0.000;0.570;0.530;0.570;0.550;0.000;0.545;0.585;0.555;0.000;0.555;0.000;0.555;0.550;0.530;0.000;0.580;0.540
789.635;954.630;1169.645;934.805;898.645;959.625;932.665;936.650;986.690;877.645;1132.690;783.655;980.685;510.645;928.665;941.635;963.645;1059.650;975.635;1040.640;834.665;923.650;983.645;1271.650;1033.655;848.635;1053.655;823.650;877.655;875.640;884.655;1012.660;947.640;1093.645;607.620;941.630;559.630;1144.660;1546.625;928.665;836.650;1213.660;615.640;979.640;1342.640;857.670;702.640;962.660;857.620;1260.645;831.635;658.640;1136.640;1109.650;925.625;1059.655;1001.645;1261.660;1068.620;1196.655;993.640;1205.645;714.630;1232.665;740.635;1283.670;1297.640;1093.675;1133.630;1134.650;1344.650;921.675;1071.630;1442.645;997.640;1558.660;1077.650;1552.630;1013.650;1506.655;1433.655;1548.625;2229.650;2673.640;2383.660;1943.640;2267.635;2296.650;1669.630;1089.575;536.540;196.555;47.570;18.600;6.560;5.590;3.550;5.605;3.570;2.590;3.570;2.605;3.545;2.590;3.550;2.595;3.560;1.560;3.565;1.570;2.560;1.560;2.555;1.580;2.535;1.570;2.565;1.560;1.560;2.570;1.565;1.550;1.590;1.545;0.565;0.555;1.580;0.565;0.545;0.570;2.575;1.565;0.590;0.555;1.550;0.545;1.595;0.570;1.575;1.570;0.580;1.565;1.535;0.565;0.560;0.555;1.575;0.550;0.595;0.560;0.585;1.540;0.585;1.560;0.580;0.545;0.600;0.545;0.570;0.535;0.585;0.555;1.570;1.530;0.000;1.550;0.555;0.000;0.585;0.555;0.550;0.555;0.575;0.000;0.550;0.530;0.555;0.580;0.540
869.635;1053.630;1287.645;1031.805;991.645;1056.625;1030.665;1033.650;1087.690;969.645;1249.690;866.655;1083.685;563.645;1026.665;1037.635;1065.645;1170.650;1075.635;1147.640;920.665;1021.650;1085.645;1403.650;1143.655;938.635;1165.655;910.650;967.655;969.640;976.655;1120.660;1046.640;1209.645;673.620;1042.630;619.630;1269.660;1710.625;1026.665;926.650;1344.660;680.640;1082.640;1484.640;947.670;777.640;1067.660;948.620;1394.645;919.635;730.640;1259.640;1228.650;1022.625;1175.655;1108.645;1396.660;1185.620;1325.655;1098.640;1332.645;790.630;1364.665;820.635;1422.670;1439.640;1209.675;1256.630;1257.650;1488.650;1023.675;1188.630;1597.645;1105.640;1727.660;1194.650;1722.630;1125.650;1669.655;1591.655;1715.625;2470.650;2967.640;2640.660;2156.640;2510.635;2545.650;1855.630;1205.575;597.540;219.555;52.570;19.600;6.560;5.590;3.550;4.605;3.570;3.590;3.570;3.605;3.545;2.590;3.550;1.595;2.560;2.560;2.565;2.570;2.560;1.560;2.555;1.580;2.535;1.570;2.565;1.560;2.560;1.570;2.565;1.550;2.590;1.545;1.565;0.555;1.580;0.565;0.545;1.570;1.575;1.565;0.590;0.555;0.550;0.545;1.595;0.570;1.575;0.570;1.580;0.565;0.535;0.565;1.560;0.555;1.575;0.000;0.595;0.560;0.585;0.540;1.585;0.560;0.580;0.545;0.600;1.545;0.570;0.000;0.585;0.555;0.570;0.530;0.570;0.550;0.555;0.545;0.585;0.555;0.550;0.000;0.000;0.555;0.000;0.530;0.000;0.000;0.540
417.635;508.630;620.645;495.805;476.645;510.625;494.665;497.650;524.690;467.645;603.690;417.655;522.685;275.645;494.665;502.635;511.645;565.650;519.635;553.640;444.665;493.650;525.645;679.650;551.655;454.635;564.655;443.650;469.655;469.640;471.655;544.660;504.640;586.645;324.620;504.630;300.630;617.660;827.625;498.665;449.650;652.660;331.640;527.640;720.640;461.670;377.640;519.660;459.620;676.645;445.635;355.640;609.640;597.650;497.625;570.655;537.645;679.660;575.620;645.655;534.640;650.645;385.630;665.665;397.635;691.670;699.640;589.675;610.630;614.650;723.650;498.675;577.630;779.645;537.640;840.660;583.650;836.630;548.650;811.655;776.655;836.625;1199.650;1442.640;1284.660;1049.640;1221.635;1240.650;901.630;586.575;291.540;107.555;26.570;10.600;3.560;3.590;2.550;3.605;2.570;2.590;2.570;2.605;2.545;1.590;2.550;1.595;2.560;0.560;1.565;0.570;1.560;1.560;2.555;0.580;2.535;0.570;1.565;0.560;1.560;0.570;1.565;0.550;1.590;0.545;0.565;0.555;0.580;0.565;0.545;0.570;1.575;1.565;0.590;0.555;0.550;0.545;1.595;0.570;1.575;0.570;0.000;0.565;0.000;0.565;0.000;0.000;1.575;0.550;0.595;0.560;0.585;0.540;0.000;0.560;0.580;0.545;0.600;0.545;0.570;0.535;0.000;0.000;1.570;0.000;0.000;0.550;0.000;0.545;0.000;0.555;0.000;0.555;0.575;0.000;0.550;0.530;0.555;0.580;1.540
0.635;0.630;0.645;0.805;1.645;0.625;0.000;1.650;1.690;0.000;0.690;0.000;0.685;0.645;0.665;1.635;0.000;0.650;1.635;0.640;0.000;0.650;0.000;1.650;0.655;0.635;0.655;0.650;0.655;0.640;0.655;0.660;0.640;1.645;0.620;0.630;0.630;0.660;0.000;1.665;0.650;1.660;0.640;0.640;1.640;1.670;0.640;0.660;0.620;0.645;0.000;0.640;0.640;0.650;0.625;1.655;0.645;0.000;1.620;0.655;0.640;1.645;1.630;1.665;0.635;0.670;0.000;0.000;0.000;1.650;0.650;0.000;0.000;1.645;0.000;1.660;0.650;0.630;1.650;0.655;0.655;0.625;0.650;0.640;0.660;0.640;0.635;0.000;0.630;0.000;0.540;0.000;0.570;0.000;0.000;0.590;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.550;0.000;0.000;0.000;0.565;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.630;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.625;0.000;0.000;0.000;0.000;0.635;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.805;0.000;0.625;0.000;0.000;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.640;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;0.000;0.000;0.660;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
241.635;290.630;357.645;283.805;273.645;290.625;284.665;282.650;298.690;264.645;343.690;235.655;297.685;152.645;282.665;283.635;292.645;317.650;294.635;311.640;251.665;275.650;297.645;380.650;311.655;253.635;318.655;246.650;262.655;258.640;266.655;300.660;284.640;326.645;182.620;282.630;166.630;341.660;465.625;275.665;250.650;362.660;183.640;292.640;401.640;255.670;211.640;285.660;255.620;374.645;250.635;195.640;342.640;331.650;276.625;315.655;302.645;377.660;323.620;360.655;300.640;363.645;215.630;374.665;225.635;391.670;395.640;336.675;348.630;349.650;419.650;287.675;337.630;455.645;319.640;503.660;358.650;529.630;355.650;551.655;550.655;617.625;877.650;929.640;639.660;337.640;224.635;111.650;36.630;9.575;2.540;0.555;0.570;0.600;0.560;0.590;0.550;0.605;0.000;0.000;0.570;0.605;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
749.635;909.630;1109.645;889.805;854.645;913.625;889.665;893.650;937.690;836.645;1081.690;747.655;934.685;486.645;887.665;897.635;917.645;1010.650;927.635;990.640;792.665;882.650;938.645;1213.650;987.655;810.635;1008.655;787.650;836.655;837.640;843.655;970.660;906.640;1047.645;581.620;902.630;537.630;1100.660;1484.625;891.665;802.650;1168.660;591.640;941.640;1292.640;827.670;676.640;930.660;827.620;1219.645;804.635;640.640;1103.640;1079.650;897.625;1033.655;975.645;1229.660;1042.620;1172.655;973.640;1183.645;702.630;1215.665;732.635;1274.670;1291.640;1089.675;1134.630;1142.650;1357.650;938.675;1098.630;1488.645;1039.640;1641.660;1172.650;1728.630;1162.650;1799.655;1797.655;2007.625;2853.650;3049.640;2079.660;1112.640;728.635;370.650;127.630;37.575;10.540;4.555;2.570;3.600;2.560;3.590;1.550;3.605;2.570;2.590;1.570;2.605;2.545;1.590;2.550;1.595;2.560;1.560;1.565;1.570;1.560;1.560;2.555;0.580;1.535;0.570;1.565;1.560;0.560;1.570;0.565;0.550;1.590;0.545;0.565;0.555;0.580;0.565;0.545;0.570;1.575;1.565;0.000;0.000;0.550;0.000;1.595;0.000;1.575;0.000;0.580;0.565;0.535;0.565;0.560;0.555;1.575;0.550;0.595;0.560;0.000;0.540;0.000;0.560;0.000;0.545;0.000;0.545;0.570;0.000;0.585;0.555;0.570;0.530;0.000;0.550;0.000;0.545;0.000;0.555;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.580;0.540
811.635;984.630;1204.645;964.805;923.645;986.625;962.665;966.650;1015.690;905.645;1169.690;809.655;1013.685;527.645;959.665;973.635;995.645;1095.650;1003.635;1073.640;859.665;954.650;1016.645;1316.650;1069.655;878.635;1093.655;853.650;910.655;908.640;916.655;1050.660;980.640;1138.645;631.620;982.630;582.630;1194.660;1610.625;967.665;871.650;1269.660;641.640;1022.640;1404.640;897.670;735.640;1010.660;899.620;1322.645;871.635;694.640;1198.640;1171.650;974.625;1122.655;1059.645;1337.660;1137.620;1275.655;1058.640;1287.645;763.630;1320.665;795.635;1384.670;1406.640;1185.675;1234.630;1241.650;1478.650;1021.675;1193.630;1618.645;1131.640;1785.660;1275.650;1882.630;1266.650;1957.655;1956.655;2186.625;3106.650;3321.640;2266.660;1212.640;793.635;402.650;138.630;40.575;10.540;4.555;2.570;3.600;2.560;3.590;2.550;3.605;2.570;2.590;3.570;1.605;2.545;1.590;2.550;0.595;2.560;1.560;1.565;1.570;1.560;0.560;1.555;1.580;2.535;0.570;2.565;0.560;1.560;0.570;1.565;0.550;1.590;1.545;0.565;0.555;0.580;0.565;0.545;0.570;1.575;0.565;0.590;0.555;0.550;0.545;0.595;0.570;0.575;0.570;0.580;0.000;0.535;0.000;0.560;0.000;0.575;0.000;0.000;0.000;0.585;0.540;0.585;0.560;0.580;0.000;0.600;0.545;0.570;0.535;0.000;0.000;1.570;0.530;0.570;0.550;0.555;0.000;0.000;0.555;0.550;0.000;0.575;0.555;0.550;0.530;0.000;0.000;0.540
844.635;1024.630;1252.645;1000.805;961.645;1028.625;1001.665;1005.650;1059.690;944.645;1217.690;841.655;1053.685;549.645;999.665;1010.635;1034.645;1138.650;1046.635;1117.640;896.665;993.650;1059.645;1370.650;1114.655;916.635;1137.655;889.650;946.655;946.640;953.655;1096.660;1021.640;1182.645;657.620;1020.630;605.630;1244.660;1676.625;1007.665;907.650;1319.660;668.640;1063.640;1460.640;934.670;766.640;1050.660;935.620;1378.645;910.635;723.640;1249.640;1218.650;1015.625;1167.655;1102.645;1395.660;1182.620;1325.655;1101.640;1341.645;793.630;1376.665;827.635;1441.670;1463.640;1235.675;1285.630;1291.650;1540.650;1064.675;1242.630;1685.645;1177.640;1859.660;1326.650;1956.630;1316.650;2039.655;2036.655;2274.625;3234.650;3455.640;2359.660;1261.640;827.635;420.650;143.630;42.575;12.540;5.555;4.570;3.600;3.560;4.590;2.550;3.605;3.570;2.590;2.570;3.605;3.545;2.590;3.550;2.595;3.560;1.560;3.565;1.570;2.560;1.560;2.555;1.580;2.535;1.570;2.565;1.560;2.560;1.570;2.565;1.550;1.590;0.545;1.565;0.555;1.580;0.565;0.545;0.570;2.575;1.565;0.590;0.555;1.550;0.545;2.595;0.570;2.575;1.570;0.580;1.565;0.000;1.565;1.560;1.555;1.575;0.550;0.595;1.560;0.585;0.540;0.585;1.560;0.580;1.545;0.600;0.545;0.570;0.000;0.585;0.555;0.570;0.530;0.570;1.550;0.000;0.545;0.585;0.555;0.550;0.555;0.575;0.000;0.550;0.530;0.555;0.580;0.540
426.635;517.630;631.645;506.805;487.645;520.625;506.665;507.650;534.690;475.645;616.690;425.655;532.685;278.645;504.665;511.635;523.645;576.650;529.635;563.640;452.665;504.650;534.645;692.650;564.655;462.635;574.655;451.650;479.655;479.640;482.655;555.660;517.640;597.645;332.620;516.630;307.630;628.660;845.625;509.665;460.650;667.660;339.640;539.640;739.640;473.670;388.640;532.660;474.620;697.645;460.635;364.640;631.640;617.650;513.625;590.655;558.645;703.660;598.620;672.655;557.640;677.645;403.630;696.665;419.635;727.670;739.640;625.675;649.630;654.650;778.650;537.675;629.630;852.645;594.640;939.660;672.650;990.630;666.650;1030.655;1027.655;1149.625;1632.650;1744.640;1190.660;638.640;419.635;212.650;72.630;21.575;6.540;2.555;2.570;2.600;2.560;2.590;2.550;2.605;1.570;1.590;2.570;1.605;1.545;0.590;1.550;1.595;1.560;0.560;0.565;0.570;0.560;0.560;2.555;0.580;1.535;1.570;1.565;0.000;0.560;0.570;0.565;0.550;0.590;0.545;0.565;0.555;0.580;0.565;0.000;0.570;0.575;0.565;0.000;0.555;0.550;0.000;0.595;0.000;0.575;0.000;0.580;0.000;0.535;0.000;0.000;0.000;0.575;0.550;0.595;0.000;0.585;0.540;0.585;0.560;0.000;0.000;0.000;0.545;0.000;0.535;0.585;0.555;0.570;0.000;0.000;0.550;0.555;0.000;0.585;0.555;0.000;0.555;0.000;0.555;0.000;0.000;0.555;0.000;0.540
