1539.635;1866.630;2279.645;1821.805;1749.645;1864.625;1814.665;1820.650;1915.690;1704.645;2196.690;1521.655;1894.685;989.645;1794.665;1810.635;1856.645;2034.650;1870.635;1990.640;1594.665;1765.650;1879.645;2420.650;1969.655;1614.635;2001.655;1562.650;1658.655;1652.640;1662.655;1899.660;1768.640;2037.645;1131.620;1746.630;1037.630;2116.660;2838.625;1701.665;1533.650;2208.660;1121.640;1768.640;2412.640;1541.670;1258.640;1715.660;1518.620;2221.645;1459.635;1153.640;1975.640;1917.650;1590.625;1814.655;1699.645;2123.660;1794.620;1992.655;1638.640;1972.645;1162.630;1980.665;1179.635;2018.670;2018.640;1681.675;1722.630;1705.650;1984.650;1340.675;1532.630;2020.645;1373.640;2088.660;1370.650;1905.630;1205.650;1704.655;1546.655;1570.625;2070.650;2256.640;1821.660;1376.640;1587.635;1801.650;1738.630;1851.575;1892.540;1828.555;1452.570;2091.600;1837.560;2248.590;1443.550;2221.605;1580.570;2070.590;1770.570;1402.605;1751.545;1710.590;2326.550;1853.595;2193.560;2005.560;1421.565;1886.570;2419.560;1832.560;2341.555;1987.580;2091.535;2068.570;2429.565;2086.560;1845.560;2741.570;2194.565;2454.550;1891.590;2615.545;2823.565;2508.555;3783.580;2591.565;3231.545;4586.570;3673.575;2725.565;1964.590;2751.555;3440.550;1848.545;3410.595;2221.570;2861.575;2216.570;1713.580;1160.565;324.535;217.565;100.560;22.555;15.575;7.550;8.595;8.560;7.585;7.540;7.585;7.560;6.580;6.545;6.600;8.545;6.570;5.535;6.585;4.555;7.570;6.530;4.570;7.550;4.555;4.545;4.585;5.555;3.550;3.555;3.575;2.555;3.550;5.530;3.555;3.580;5.540
1425.635;1724.630;2107.645;1683.805;1619.645;1725.625;1678.665;1679.650;1770.690;1573.645;2030.690;1402.655;1753.685;913.645;1656.665;1671.635;1713.645;1877.650;1727.635;1833.640;1475.665;1631.650;1735.645;2234.650;1817.655;1487.635;1850.655;1441.650;1535.655;1520.640;1535.655;1751.660;1634.640;1880.645;1043.620;1609.630;954.630;1947.660;2619.625;1570.665;1411.650;2035.660;1032.640;1630.640;2228.640;1418.670;1159.640;1579.660;1400.620;2046.645;1346.635;1058.640;1822.640;1762.650;1463.625;1667.655;1567.645;1955.660;1653.620;1834.655;1508.640;1813.645;1069.630;1823.665;1082.635;1860.670;1858.640;1547.675;1584.630;1569.650;1826.650;1233.675;1408.630;1860.645;1260.640;1921.660;1261.650;1750.630;1107.650;1565.655;1418.655;1445.625;1906.650;2073.640;1673.660;1260.640;1459.635;1655.650;1596.630;1700.575;1738.540;1674.555;1331.570;1913.600;1686.560;2063.590;1322.550;2039.605;1448.570;1900.590;1624.570;1285.605;1607.545;1564.590;2138.550;1695.595;2011.560;1837.560;1301.565;1725.570;2218.560;1675.560;2145.555;1818.580;1919.535;1889.570;2224.565;1905.560;1690.560;2503.570;2007.565;2238.550;1728.590;2385.545;2581.565;2286.555;3461.580;2360.565;2956.545;4183.570;3355.575;2484.565;1795.590;2505.555;3148.550;1683.545;3116.595;2024.570;2622.575;2021.570;1570.580;1061.565;295.535;197.565;91.560;19.555;12.575;6.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;4.555;6.570;5.530;3.570;5.550;3.555;3.545;3.585;4.555;2.550;3.555;3.575;3.555;4.550;4.530;3.555;4.580;4.540
1105.635;1344.630;1630.645;1308.805;1253.645;1338.625;1295.665;1305.650;1370.690;1218.645;1568.690;1085.655;1353.685;710.645;1276.665;1293.635;1320.645;1452.650;1332.635;1417.640;1135.665;1263.650;1337.645;1725.650;1404.655;1152.635;1422.655;1115.650;1182.655;1174.640;1181.655;1354.660;1254.640;1449.645;804.620;1238.630;739.630;1503.660;2009.625;1212.665;1090.650;1569.660;797.640;1253.640;1708.640;1094.670;889.640;1216.660;1071.620;1575.645;1030.635;815.640;1394.640;1353.650;1121.625;1286.655;1198.645;1498.660;1269.620;1410.655;1154.640;1397.645;824.630;1400.665;834.635;1424.670;1425.640;1184.675;1215.630;1205.650;1396.650;946.675;1080.630;1426.645;967.640;1472.660;969.650;1342.630;851.650;1199.655;1090.655;1110.625;1457.650;1589.640;1283.660;969.640;1120.635;1267.650;1228.630;1302.575;1334.540;1286.555;1027.570;1474.600;1298.560;1582.590;1020.550;1562.605;1117.570;1458.590;1252.570;991.605;1238.545;1204.590;1644.550;1304.595;1550.560;1412.560;1009.565;1329.570;1708.560;1295.560;1659.555;1404.580;1482.535;1464.570;1721.565;1477.560;1311.560;1942.570;1557.565;1740.550;1349.590;1862.545;2011.565;1791.555;2702.580;1855.565;2306.545;3264.570;2605.575;1927.565;1381.590;1925.555;2390.550;1279.545;2346.595;1519.570;1942.575;1500.570;1154.580;782.565;219.535;147.565;69.560;17.555;15.575;6.550;7.595;8.560;6.585;7.540;6.585;7.560;6.580;7.545;6.600;8.545;5.570;5.535;6.585;3.555;6.570;5.530;4.570;7.550;4.555;3.545;5.585;4.555;4.550;3.555;2.575;2.555;3.550;5.530;3.555;3.580;5.540
1428.635;1740.630;2114.645;1694.805;1624.645;1736.625;1684.665;1694.650;1778.690;1584.645;2041.690;1414.655;1761.685;925.645;1665.665;1686.635;1717.645;1892.650;1735.635;1852.640;1480.665;1646.650;1743.645;2252.650;1829.655;1503.635;1857.655;1455.650;1540.655;1542.640;1539.655;1769.660;1640.640;1901.645;1052.620;1627.630;966.630;1970.660;2639.625;1584.665;1423.650;2061.660;1044.640;1647.640;2245.640;1434.670;1167.640;1601.660;1411.620;2069.645;1352.635;1077.640;1835.640;1788.650;1477.625;1693.655;1579.645;1979.660;1665.620;1855.655;1522.640;1837.645;1087.630;1845.665;1100.635;1879.670;1880.640;1564.675;1603.630;1588.650;1847.650;1252.675;1428.630;1885.645;1277.640;1948.660;1281.650;1776.630;1126.650;1586.655;1443.655;1464.625;1930.650;2103.640;1695.660;1285.640;1476.635;1677.650;1621.630;1721.575;1764.540;1700.555;1354.570;1950.600;1716.560;2091.590;1347.550;2064.605;1477.570;1924.590;1654.570;1305.605;1633.545;1592.590;2171.550;1722.595;2045.560;1862.560;1327.565;1754.570;2249.560;1706.560;2180.555;1849.580;1942.535;1926.570;2259.565;1942.560;1716.560;2554.570;2038.565;2280.550;1759.590;2432.545;2620.565;2330.555;3512.580;2410.565;2997.545;4261.570;3407.575;2533.565;1818.590;2556.555;3182.550;1720.545;3175.595;2071.570;2657.575;2069.570;1597.580;1086.565;304.535;204.565;95.560;22.555;15.575;7.550;8.595;8.560;7.585;7.540;7.585;7.560;6.580;6.545;6.600;7.545;6.570;4.535;5.585;4.555;6.570;6.530;3.570;6.550;4.555;4.545;4.585;5.555;3.550;4.555;3.575;3.555;4.550;5.530;3.555;4.580;5.540
1551.635;1886.630;2293.645;1835.805;1765.645;1880.625;1827.665;1835.650;1927.690;1717.645;2214.690;1529.655;1913.685;997.645;1808.665;1827.635;1867.645;2052.650;1885.635;2006.640;1606.665;1781.650;1891.645;2442.650;1985.655;1629.635;2017.655;1575.650;1672.655;1667.640;1675.655;1916.660;1782.640;2055.645;1141.620;1761.630;1046.630;2132.660;2861.625;1718.665;1546.650;2230.660;1130.640;1784.640;2440.640;1554.670;1266.640;1730.660;1530.620;2242.645;1473.635;1165.640;1993.640;1934.650;1601.625;1833.655;1713.645;2145.660;1810.620;2010.655;1652.640;1990.645;1173.630;1998.665;1189.635;2039.670;2037.640;1697.675;1739.630;1722.650;2001.650;1355.675;1545.630;2039.645;1384.640;2107.660;1385.650;1922.630;1216.650;1722.655;1561.655;1587.625;2091.650;2280.640;1839.660;1388.640;1601.635;1817.650;1755.630;1867.575;1910.540;1844.555;1466.570;2111.600;1854.560;2267.590;1457.550;2239.605;1597.570;2090.590;1787.570;1414.605;1768.545;1724.590;2350.550;1868.595;2215.560;2024.560;1436.565;1903.570;2442.560;1849.560;2365.555;2007.580;2109.535;2088.570;2453.565;2106.560;1861.560;2766.570;2214.565;2477.550;1909.590;2641.545;2854.565;2532.555;3824.580;2619.565;3266.545;4634.570;3706.575;2751.565;1979.590;2770.555;3458.550;1858.545;3430.595;2234.570;2871.575;2225.570;1720.580;1164.565;325.535;217.565;100.560;22.555;15.575;8.550;7.595;7.560;7.585;7.540;7.585;7.560;6.580;7.545;6.600;8.545;5.570;5.535;5.585;5.555;7.570;5.530;4.570;7.550;4.555;3.545;4.585;5.555;4.550;4.555;4.575;4.555;3.550;4.530;3.555;4.580;5.540
1555.635;1886.630;2302.645;1840.805;1768.645;1886.625;1833.665;1839.650;1937.690;1720.645;2221.690;1536.655;1917.685;1002.645;1815.665;1831.635;1872.645;2057.650;1888.635;2011.640;1611.665;1787.650;1898.645;2448.650;1992.655;1632.635;2025.655;1581.650;1677.655;1670.640;1677.655;1921.660;1787.640;2062.645;1144.620;1764.630;1049.630;2139.660;2870.625;1719.665;1547.650;2237.660;1132.640;1789.640;2442.640;1558.670;1270.640;1735.660;1534.620;2246.645;1475.635;1167.640;1995.640;1935.650;1605.625;1835.655;1718.645;2146.660;1814.620;2016.655;1655.640;1995.645;1175.630;2004.665;1193.635;2042.670;2043.640;1700.675;1741.630;1724.650;2005.650;1358.675;1548.630;2042.645;1388.640;2110.660;1387.650;1925.630;1219.650;1722.655;1561.655;1589.625;2094.650;2280.640;1842.660;1390.640;1604.635;1820.650;1758.630;1871.575;1915.540;1848.555;1468.570;2114.600;1860.560;2273.590;1459.550;2245.605;1599.570;2093.590;1792.570;1416.605;1772.545;1727.590;2352.550;1874.595;2216.560;2027.560;1437.565;1907.570;2447.560;1854.560;2370.555;2010.580;2116.535;2092.570;2458.565;2111.560;1866.560;2773.570;2219.565;2480.550;1914.590;2648.545;2860.565;2540.555;3832.580;2625.565;3273.545;4643.570;3714.575;2756.565;1980.590;2777.555;3464.550;1860.545;3432.595;2235.570;2875.575;2227.570;1719.580;1166.565;325.535;217.565;101.560;22.555;14.575;7.550;8.595;8.560;6.585;7.540;6.585;8.560;6.580;7.545;6.600;8.545;6.570;5.535;6.585;5.555;6.570;5.530;4.570;7.550;4.555;4.545;4.585;4.555;3.550;3.555;3.575;3.555;4.550;5.530;4.555;4.580;4.540
1565.635;1900.630;2312.645;1850.805;1774.645;1894.625;1841.665;1849.650;1943.690;1730.645;2229.690;1542.655;1923.685;1005.645;1821.665;1841.635;1883.645;2067.650;1900.635;2021.640;1620.665;1797.650;1908.645;2459.650;2001.655;1643.635;2033.655;1587.650;1683.655;1680.640;1689.655;1930.660;1795.640;2070.645;1148.620;1775.630;1053.630;2149.660;2886.625;1731.665;1555.650;2245.660;1137.640;1797.640;2454.640;1564.670;1276.640;1745.660;1540.620;2257.645;1482.635;1171.640;2008.640;1948.650;1612.625;1845.655;1726.645;2161.660;1821.620;2024.655;1662.640;2005.645;1182.630;2013.665;1196.635;2054.670;2053.640;1707.675;1748.630;1733.650;2016.650;1365.675;1558.630;2053.645;1394.640;2126.660;1394.650;1938.630;1226.650;1731.655;1570.655;1596.625;2106.650;2295.640;1850.660;1397.640;1613.635;1829.650;1771.630;1880.575;1924.540;1856.555;1476.570;2125.600;1868.560;2285.590;1465.550;2256.605;1607.570;2105.590;1801.570;1424.605;1780.545;1737.590;2367.550;1880.595;2228.560;2034.560;1445.565;1914.570;2457.560;1863.560;2381.555;2017.580;2126.535;2104.570;2467.565;2121.560;1875.560;2787.570;2227.565;2493.550;1923.590;2661.545;2872.565;2552.555;3850.580;2636.565;3289.545;4664.570;3729.575;2767.565;1991.590;2788.555;3481.550;1871.545;3448.595;2246.570;2889.575;2237.570;1730.580;1174.565;328.535;219.565;101.560;22.555;15.575;7.550;7.595;8.560;7.585;7.540;7.585;7.560;6.580;7.545;6.600;8.545;6.570;6.535;6.585;5.555;6.570;6.530;5.570;6.550;4.555;4.545;5.585;6.555;4.550;4.555;4.575;3.555;4.550;5.530;3.555;4.580;6.540
1548.635;1880.630;2287.645;1833.805;1757.645;1879.625;1825.665;1831.650;1923.690;1714.645;2208.690;1528.655;1905.685;995.645;1803.665;1822.635;1863.645;2047.650;1879.635;2002.640;1601.665;1781.650;1889.645;2436.650;1978.655;1626.635;2016.655;1574.650;1667.655;1663.640;1672.655;1913.660;1775.640;2051.645;1138.620;1757.630;1043.630;2127.660;2854.625;1714.665;1540.650;2226.660;1127.640;1783.640;2428.640;1552.670;1266.640;1725.660;1526.620;2238.645;1469.635;1161.640;1985.640;1930.650;1598.625;1827.655;1709.645;2139.660;1806.620;2003.655;1647.640;1985.645;1169.630;1992.665;1185.635;2034.670;2035.640;1690.675;1731.630;1715.650;1997.650;1351.675;1541.630;2036.645;1379.640;2100.660;1381.650;1918.630;1213.650;1714.655;1557.655;1582.625;2083.650;2270.640;1834.660;1383.640;1594.635;1811.650;1751.630;1861.575;1904.540;1840.555;1463.570;2105.600;1851.560;2263.590;1454.550;2237.605;1593.570;2085.590;1785.570;1412.605;1765.545;1721.590;2347.550;1863.595;2209.560;2018.560;1433.565;1898.570;2436.560;1846.560;2362.555;2001.580;2106.535;2083.570;2447.565;2101.560;1858.560;2761.570;2209.565;2469.550;1906.590;2637.545;2849.565;2530.555;3817.580;2615.565;3261.545;4624.570;3700.575;2745.565;1975.590;2766.555;3454.550;1855.545;3422.595;2226.570;2864.575;2220.570;1716.580;1161.565;324.535;216.565;99.560;23.555;15.575;8.550;8.595;8.560;7.585;7.540;7.585;8.560;7.580;7.545;6.600;8.545;6.570;5.535;6.585;4.555;7.570;6.530;4.570;7.550;4.555;4.545;5.585;4.555;4.550;3.555;3.575;3.555;4.550;5.530;4.555;4.580;5.540
1520.635;1848.630;2250.645;1802.805;1727.645;1846.625;1791.665;1801.650;1889.690;1685.645;2172.690;1502.655;1874.685;977.645;1773.665;1794.635;1829.645;2014.650;1847.635;1970.640;1579.665;1747.650;1857.645;2398.650;1943.655;1595.635;1978.655;1546.650;1637.655;1633.640;1642.655;1882.660;1746.640;2014.645;1115.620;1727.630;1023.630;2089.660;2807.625;1684.665;1511.650;2187.660;1105.640;1750.640;2389.640;1523.670;1240.640;1696.660;1499.620;2201.645;1440.635;1140.640;1951.640;1899.650;1567.625;1796.655;1679.645;2102.660;1773.620;1971.655;1617.640;1953.645;1148.630;1959.665;1165.635;1997.670;1998.640;1662.675;1700.630;1686.650;1962.650;1326.675;1513.630;2001.645;1355.640;2069.660;1359.650;1887.630;1190.650;1685.655;1530.655;1552.625;2049.650;2231.640;1800.660;1361.640;1571.635;1780.650;1724.630;1832.575;1875.540;1808.555;1438.570;2073.600;1821.560;2226.590;1428.550;2200.605;1569.570;2050.590;1757.570;1385.605;1735.545;1690.590;2306.550;1834.595;2171.560;1983.560;1405.565;1867.570;2398.560;1814.560;2321.555;1966.580;2069.535;2048.570;2407.565;2066.560;1827.560;2717.570;2171.565;2428.550;1871.590;2591.545;2797.565;2483.555;3748.580;2567.565;3200.545;4547.570;3637.575;2702.565;1942.590;2727.555;3404.550;1832.545;3386.595;2207.570;2840.575;2203.570;1703.580;1152.565;319.535;213.565;98.560;20.555;15.575;8.550;8.595;8.560;7.585;8.540;7.585;7.560;6.580;7.545;7.600;8.545;6.570;5.535;6.585;5.555;7.570;5.530;4.570;7.550;5.555;4.545;4.585;6.555;4.550;4.555;4.575;4.555;4.550;5.530;3.555;4.580;5.540
1006.635;1228.630;1487.645;1192.805;1140.645;1219.625;1178.665;1188.650;1246.690;1110.645;1428.690;988.655;1229.685;652.645;1163.665;1181.635;1198.645;1322.650;1214.635;1293.640;1032.665;1150.650;1216.645;1574.650;1277.655;1051.635;1295.655;1017.650;1077.655;1074.640;1072.655;1234.660;1140.640;1323.645;733.620;1129.630;674.630;1371.660;1827.625;1105.665;993.650;1429.660;729.640;1145.640;1555.640;999.670;809.640;1109.660;976.620;1433.645;936.635;747.640;1267.640;1234.650;1021.625;1171.655;1088.645;1366.660;1155.620;1282.655;1051.640;1268.645;756.630;1273.665;761.635;1294.670;1300.640;1077.675;1105.630;1098.650;1274.650;864.675;985.630;1300.645;883.640;1342.660;885.650;1224.630;777.650;1093.655;994.655;1013.625;1326.650;1447.640;1167.660;888.640;1016.635;1154.650;1119.630;1184.575;1214.540;1171.555;935.570;1343.600;1181.560;1438.590;931.550;1422.605;1018.570;1326.590;1142.570;903.605;1127.545;1097.590;1494.550;1188.595;1407.560;1283.560;918.565;1211.570;1550.560;1178.560;1508.555;1280.580;1343.535;1332.570;1563.565;1346.560;1190.560;1764.570;1415.565;1584.550;1227.590;1694.545;1823.565;1633.555;2453.580;1688.565;2093.545;2969.570;2361.575;1749.565;1246.590;1741.555;2146.550;1155.545;2111.595;1370.570;1738.575;1352.570;1036.580;705.565;201.535;137.565;65.560;17.555;13.575;6.550;7.595;7.560;6.585;6.540;6.585;7.560;5.580;5.545;4.600;6.545;4.570;4.535;4.585;2.555;6.570;5.530;3.570;5.550;2.555;2.545;3.585;3.555;2.550;2.555;1.575;1.555;3.550;4.530;2.555;3.580;3.540
1428.635;1725.630;2108.645;1686.805;1622.645;1725.625;1679.665;1685.650;1772.690;1575.645;2034.690;1405.655;1754.685;915.645;1662.665;1676.635;1713.645;1881.650;1729.635;1835.640;1474.665;1632.650;1740.645;2238.650;1822.655;1491.635;1850.655;1446.650;1536.655;1523.640;1538.655;1752.660;1634.640;1881.645;1047.620;1613.630;958.630;1952.660;2621.625;1572.665;1416.650;2040.660;1036.640;1635.640;2228.640;1419.670;1162.640;1579.660;1402.620;2047.645;1347.635;1062.640;1822.640;1764.650;1466.625;1673.655;1569.645;1954.660;1658.620;1835.655;1512.640;1818.645;1072.630;1826.665;1085.635;1862.670;1861.640;1548.675;1585.630;1569.650;1828.650;1235.675;1410.630;1860.645;1264.640;1920.660;1262.650;1752.630;1108.650;1567.655;1420.655;1449.625;1906.650;2075.640;1676.660;1262.640;1463.635;1655.650;1598.630;1703.575;1737.540;1682.555;1332.570;1919.600;1686.560;2067.590;1324.550;2042.605;1450.570;1904.590;1624.570;1289.605;1609.545;1569.590;2140.550;1700.595;2012.560;1840.560;1305.565;1731.570;2217.560;1680.560;2149.555;1821.580;1918.535;1891.570;2225.565;1906.560;1690.560;2505.570;2010.565;2243.550;1729.590;2389.545;2584.565;2288.555;3459.580;2362.565;2956.545;4184.570;3354.575;2487.565;1800.590;2514.555;3151.550;1689.545;3124.595;2033.570;2630.575;2029.570;1577.580;1067.565;299.535;198.565;92.560;21.555;14.575;6.550;7.595;7.560;6.585;7.540;7.585;7.560;6.580;6.545;5.600;8.545;6.570;4.535;6.585;4.555;6.570;5.530;3.570;6.550;4.555;3.545;4.585;5.555;3.550;3.555;3.575;3.555;3.550;4.530;3.555;3.580;5.540
1540.635;1867.630;2280.645;1822.805;1750.645;1869.625;1813.665;1822.650;1916.690;1705.645;2198.690;1519.655;1898.685;991.645;1795.665;1813.635;1852.645;2039.650;1870.635;1990.640;1597.665;1769.650;1880.645;2423.650;1970.655;1616.635;2004.655;1565.650;1660.655;1653.640;1664.655;1904.660;1770.640;2038.645;1134.620;1747.630;1038.630;2118.660;2841.625;1705.665;1534.650;2217.660;1121.640;1771.640;2420.640;1542.670;1258.640;1716.660;1519.620;2227.645;1460.635;1153.640;1976.640;1918.650;1589.625;1817.655;1700.645;2125.660;1797.620;1994.655;1640.640;1973.645;1166.630;1985.665;1181.635;2021.670;2023.640;1682.675;1725.630;1707.650;1987.650;1345.675;1532.630;2025.645;1374.640;2091.660;1374.650;1910.630;1208.650;1707.655;1547.655;1575.625;2076.650;2259.640;1824.660;1380.640;1589.635;1803.650;1744.630;1852.575;1896.540;1830.555;1456.570;2091.600;1841.560;2253.590;1446.550;2224.605;1583.570;2074.590;1776.570;1403.605;1754.545;1710.590;2334.550;1854.595;2197.560;2007.560;1424.565;1887.570;2424.560;1836.560;2348.555;1988.580;2095.535;2071.570;2436.565;2089.560;1847.560;2746.570;2198.565;2456.550;1895.590;2621.545;2831.565;2510.555;3793.580;2595.565;3241.545;4592.570;3679.575;2730.565;1968.590;2753.555;3443.550;1850.545;3416.595;2225.570;2862.575;2218.570;1714.580;1162.565;326.535;216.565;100.560;22.555;15.575;8.550;7.595;8.560;6.585;7.540;7.585;8.560;6.580;7.545;7.600;8.545;5.570;5.535;5.585;4.555;7.570;6.530;4.570;7.550;3.555;4.545;4.585;4.555;3.550;4.555;3.575;3.555;4.550;5.530;3.555;4.580;5.540
1556.635;1887.630;2301.645;1840.805;1766.645;1885.625;1829.665;1836.650;1932.690;1721.645;2218.690;1533.655;1914.685;999.645;1810.665;1828.635;1869.645;2055.650;1886.635;2009.640;1610.665;1786.650;1897.645;2443.650;1988.655;1631.635;2022.655;1577.650;1676.655;1670.640;1678.655;1916.660;1785.640;2058.645;1143.620;1763.630;1047.630;2134.660;2865.625;1720.665;1546.650;2235.660;1132.640;1785.640;2440.640;1557.670;1268.640;1730.660;1531.620;2245.645;1474.635;1165.640;1995.640;1938.650;1605.625;1833.655;1716.645;2145.660;1812.620;2011.655;1654.640;1993.645;1175.630;1998.665;1191.635;2040.670;2041.640;1697.675;1740.630;1721.650;2003.650;1355.675;1547.630;2043.645;1385.640;2111.660;1388.650;1925.630;1218.650;1720.655;1561.655;1589.625;2093.650;2280.640;1841.660;1391.640;1601.635;1817.650;1758.630;1867.575;1910.540;1846.555;1470.570;2109.600;1856.560;2270.590;1459.550;2240.605;1599.570;2092.590;1792.570;1414.605;1772.545;1728.590;2356.550;1868.595;2215.560;2025.560;1437.565;1906.570;2443.560;1852.560;2369.555;2006.580;2112.535;2088.570;2456.565;2106.560;1865.560;2770.570;2219.565;2478.550;1912.590;2645.545;2857.565;2535.555;3830.580;2621.565;3272.545;4632.570;3712.575;2753.565;1982.590;2770.555;3463.550;1862.545;3434.595;2231.570;2875.575;2227.570;1722.580;1166.565;326.535;218.565;101.560;22.555;15.575;7.550;8.595;8.560;7.585;7.540;6.585;7.560;6.580;6.545;6.600;7.545;6.570;5.535;6.585;5.555;6.570;5.530;4.570;6.550;5.555;4.545;4.585;5.555;4.550;4.555;4.575;3.555;4.550;5.530;3.555;4.580;5.540
1557.635;1890.630;2305.645;1842.805;1766.645;1888.625;1834.665;1842.650;1935.690;1724.645;2221.690;1535.655;1917.685;1002.645;1815.665;1833.635;1873.645;2058.650;1893.635;2012.640;1613.665;1788.650;1901.645;2450.650;1992.655;1635.635;2025.655;1583.650;1679.655;1672.640;1681.655;1922.660;1788.640;2065.645;1146.620;1769.630;1051.630;2142.660;2876.625;1723.665;1550.650;2238.660;1132.640;1791.640;2444.640;1561.670;1272.640;1736.660;1537.620;2250.645;1477.635;1168.640;1999.640;1940.650;1605.625;1838.655;1721.645;2152.660;1816.620;2017.655;1658.640;1997.645;1178.630;2007.665;1195.635;2045.670;2047.640;1701.675;1742.630;1725.650;2010.650;1359.675;1549.630;2047.645;1390.640;2113.660;1391.650;1930.630;1221.650;1726.655;1566.655;1592.625;2096.650;2287.640;1846.660;1392.640;1606.635;1822.650;1761.630;1871.575;1917.540;1851.555;1473.570;2116.600;1861.560;2278.590;1462.550;2246.605;1602.570;2098.590;1795.570;1417.605;1776.545;1730.590;2362.550;1874.595;2224.560;2029.560;1442.565;1908.570;2449.560;1857.560;2375.555;2012.580;2120.535;2096.570;2463.565;2113.560;1869.560;2780.570;2222.565;2484.550;1915.590;2651.545;2862.565;2540.555;3840.580;2628.565;3281.545;4647.570;3719.575;2759.565;1983.590;2776.555;3468.550;1864.545;3442.595;2235.570;2879.575;2231.570;1727.580;1168.565;327.535;218.565;100.560;23.555;15.575;7.550;8.595;8.560;6.585;7.540;7.585;7.560;6.580;7.545;6.600;8.545;6.570;5.535;6.585;4.555;6.570;5.530;4.570;7.550;3.555;3.545;4.585;5.555;4.550;3.555;3.575;3.555;4.550;5.530;4.555;4.580;5.540
1546.635;1879.630;2288.645;1830.805;1758.645;1874.625;1823.665;1830.650;1924.690;1710.645;2207.690;1525.655;1904.685;994.645;1803.665;1820.635;1861.645;2046.650;1878.635;1998.640;1602.665;1778.650;1889.645;2435.650;1980.655;1623.635;2013.655;1571.650;1667.655;1661.640;1668.655;1910.660;1775.640;2050.645;1137.620;1755.630;1044.630;2124.660;2853.625;1711.665;1541.650;2227.660;1127.640;1778.640;2429.640;1548.670;1262.640;1726.660;1525.620;2234.645;1468.635;1159.640;1988.640;1926.650;1598.625;1823.655;1708.645;2135.660;1804.620;2003.655;1646.640;1982.645;1171.630;1994.665;1185.635;2027.670;2032.640;1688.675;1732.630;1713.650;1995.650;1348.675;1541.630;2031.645;1380.640;2100.660;1380.650;1920.630;1212.650;1715.655;1554.655;1581.625;2082.650;2271.640;1833.660;1383.640;1595.635;1811.650;1750.630;1857.575;1904.540;1837.555;1459.570;2100.600;1849.560;2262.590;1450.550;2234.605;1591.570;2083.590;1781.570;1408.605;1763.545;1719.590;2344.550;1862.595;2206.560;2016.560;1428.565;1894.570;2436.560;1845.560;2355.555;1998.580;2103.535;2082.570;2441.565;2097.560;1856.560;2760.570;2207.565;2466.550;1904.590;2636.545;2843.565;2527.555;3813.580;2611.565;3256.545;4616.570;3694.575;2740.565;1973.590;2759.555;3448.550;1851.545;3413.595;2221.570;2858.575;2214.570;1712.580;1161.565;324.535;216.565;100.560;22.555;15.575;8.550;7.595;8.560;7.585;7.540;7.585;7.560;6.580;7.545;6.600;8.545;6.570;5.535;6.585;5.555;7.570;6.530;5.570;7.550;5.555;4.545;5.585;5.555;4.550;4.555;4.575;4.555;4.550;6.530;3.555;4.580;5.540
1531.635;1858.630;2268.645;1815.805;1738.645;1859.625;1806.665;1812.650;1905.690;1695.645;2187.690;1511.655;1886.685;987.645;1785.665;1802.635;1843.645;2022.650;1860.635;1979.640;1585.665;1760.650;1869.645;2407.650;1958.655;1606.635;1992.655;1556.650;1651.655;1643.640;1655.655;1890.660;1759.640;2031.645;1126.620;1736.630;1031.630;2106.660;2828.625;1692.665;1523.650;2201.660;1115.640;1762.640;2403.640;1535.670;1251.640;1709.660;1511.620;2215.645;1454.635;1146.640;1967.640;1908.650;1579.625;1805.655;1692.645;2113.660;1785.620;1982.655;1628.640;1963.645;1158.630;1970.665;1173.635;2007.670;2009.640;1671.675;1714.630;1695.650;1974.650;1336.675;1524.630;2013.645;1366.640;2076.660;1365.650;1898.630;1199.650;1695.655;1537.655;1565.625;2063.650;2247.640;1814.660;1369.640;1579.635;1792.650;1730.630;1840.575;1885.540;1818.555;1444.570;2079.600;1830.560;2240.590;1436.550;2209.605;1575.570;2062.590;1761.570;1393.605;1743.545;1701.590;2315.550;1840.595;2184.560;1996.560;1413.565;1876.570;2409.560;1826.560;2330.555;1976.580;2083.535;2059.570;2417.565;2075.560;1836.560;2729.570;2182.565;2440.550;1884.590;2604.545;2810.565;2495.555;3770.580;2582.565;3218.545;4567.570;3656.575;2715.565;1954.590;2734.555;3419.550;1837.545;3387.595;2207.570;2842.575;2199.570;1700.580;1155.565;323.535;216.565;99.560;23.555;15.575;7.550;8.595;8.560;8.585;7.540;7.585;8.560;7.580;7.545;6.600;8.545;6.570;6.535;6.585;5.555;7.570;6.530;4.570;7.550;5.555;4.545;4.585;6.555;4.550;3.555;4.575;3.555;4.550;5.530;4.555;5.580;5.540
